Date,Open,High,Low,Close,Volume
2020-09-30,100.37,103.54,99.53,102.53,159930
2020-10-09,108.53,113.47,108.41,111.24,239672
2020-10-12,112.98,116.87,112.59,116.75,189418
2020-10-13,116.8,118.86,113.53,117.24,107490
2020-10-14,117.98,121.87,116.76,118.15,137715
2020-10-15,120.26,121.92,117.98,118.87,99560
2020-10-16,119.37,119.65,110.93,113.03,203041
2020-10-19,114.83,117.48,112.98,113.76,130025
2020-10-20,114.44,120.53,113.5,120.53,135966
2020-10-21,119.68,120.0,112.8,115.38,161679
2020-10-22,114.2,116.2,112.42,115.13,90552
2020-10-23,115.48,118.96,111.01,111.31,115938
2020-10-26,111.85,116.11,108.16,115.84,108028
2020-10-27,116.87,118.92,115.2,118.1,91015
2020-10-28,112.78,122.68,112.23,119.79,224158
2020-10-29,117.99,121.88,115.38,119.65,174352
2020-10-30,120.21,128.87,118.7,123.63,229587
2020-11-02,123.53,133.81,122.15,130.83,189461
2020-11-03,130.76,130.76,123.63,128.55,184567
2020-11-04,127.98,130.76,125.2,128.28,110617
2020-11-05,131.31,135.48,131.29,135.48,157959
2020-11-06,137.08,139.22,130.76,132.7,156584
2020-11-09,135.2,137.92,131.37,134.33,132286
2020-11-10,133.71,137.36,128.28,134.05,144175
2020-11-11,133.04,134.91,125.67,125.67,157584
2020-11-12,130.76,130.76,126.63,127.56,97169
2020-11-13,129.71,131.18,126.87,126.98,113777
2020-11-16,127.36,129.48,123.77,127.92,123121
2020-11-17,129.26,130.76,123.26,125.58,136749
2020-11-18,125.27,126.35,117.88,119.92,192833
2020-11-19,120.21,121.62,118.04,120.81,97580
2020-11-20,122.14,127.2,122.13,126.36,123035
2020-11-23,126.36,130.59,125.26,126.87,120913
2020-11-24,129.65,130.26,125.21,127.81,97920
2020-11-25,128.87,129.02,122.09,123.1,117099
2020-11-26,123.31,123.31,119.2,122.61,86295
2020-11-27,122.66,124.52,118.53,120.76,84332
2020-11-30,121.87,121.87,116.32,121.2,126662
2020-12-01,118.98,123.34,118.53,123.07,94920
2020-12-02,122.98,122.98,117.76,121.7,119653
2020-12-03,121.7,123.52,118.74,122.97,106886
2020-12-04,122.46,125.92,122.06,125.05,92338
2020-12-07,125.7,133.44,125.7,131.57,171130
2020-12-08,133.81,136.25,133.26,134.11,116362
2020-12-09,135.61,137.76,131.91,134.09,153636
2020-12-10,132.51,134.92,130.2,133.43,99857
2020-12-11,132.6,134.93,131.7,134.4,128937
2020-12-14,134.41,135.61,131.92,134.09,107241
2020-12-15,135.2,141.52,133.23,141.03,177813
2020-12-16,141.98,145.37,140.2,145.23,142888
2020-12-17,144.2,146.2,142.98,144.54,88123
2020-12-18,144.92,149.06,143.66,147.42,95126
2020-12-21,151.17,166.87,149.26,166.87,198104
2020-12-22,164.08,169.83,159.48,160.56,168744
2020-12-23,160.57,169.26,156.97,162.98,173903
2020-12-24,162.42,163.35,157.7,159.09,94786
2020-12-25,157.98,161.42,156.32,160.08,95399
2020-12-28,161.42,164.09,159.09,162.3,119731
2020-12-29,162.31,163.42,154.86,157.42,121748
2020-12-30,164.09,179.61,164.09,175.2,228817
2020-12-31,177.97,182.92,176.15,181.37,152005
2021-01-04,185.26,214.71,185.26,210.81,224808
2021-01-05,205.76,210.65,200.76,209.65,227452
2021-01-06,212.98,217.42,203.54,212.3,186681
2021-01-07,209.08,216.87,206.8,215.88,173895
2021-01-08,219.09,222.42,207.09,211.03,210067
2021-01-11,214.02,214.02,200.76,202.98,230050
2021-01-12,200.48,210.98,197.42,209.18,165597
2021-01-13,208.53,214.37,193.52,200.2,272620
2021-01-14,194.76,199.65,190.77,191.32,196066
2021-01-15,190.75,199.63,189.09,197.73,198229
2021-01-18,195.61,203.98,195.07,199.59,142012
2021-01-19,199.65,200.76,188.84,189.71,162867
2021-01-20,193.98,204.86,192.37,203.76,213416
2021-01-21,201.31,207.98,197.42,203.7,174792
2021-01-22,203.81,214.25,203.81,212.98,190442
2021-01-25,212.03,218.72,204.28,206.84,217414
2021-01-26,206.76,206.76,199.51,200.48,151044
2021-01-27,204.09,204.76,192.98,203.27,148385
2021-01-28,197.42,199.1,190.76,191.81,181820
2021-01-29,195.21,195.76,176.62,183.04,276013
2021-02-01,182.42,184.59,178.65,180.94,175251
2021-02-02,181.87,191.86,173.74,190.65,250865
2021-02-03,196.87,201.62,194.67,197.97,211073
2021-02-04,200.15,205.09,197.15,202.15,216302
2021-02-05,205.76,206.86,193.45,193.78,184117
2021-02-08,194.65,211.2,193.54,210.76,244027
2021-02-09,214.76,216.87,208.98,214.2,162037
2021-02-10,216.31,217.76,211.87,215.57,162830
2021-02-18,220.76,220.76,201.25,206.87,238249
2021-02-19,202.98,206.31,194.2,201.59,186904
2021-02-22,201.59,206.2,194.59,194.65,167204
2021-02-23,191.87,195.5,186.8,195.5,136047
2021-02-24,194.65,196.31,174.87,179.09,302721
2021-02-25,182.9,182.9,172.42,173.59,245757
2021-02-26,165.76,171.31,162.86,165.33,229506
2021-03-01,170.48,178.32,168.69,177.76,205394
2021-03-02,182.42,182.53,175.79,180.53,152811
2021-03-03,178.56,180.55,175.4,180.55,104644
2021-03-04,177.98,177.98,165.71,167.18,181034
2021-03-05,160.21,167.91,157.61,164.09,173073
2021-03-08,165.76,172.27,153.47,155.76,212955
2021-03-09,152.98,158.81,146.87,152.98,273577
2021-03-10,161.87,165.36,160.2,161.03,237638
2021-03-11,161.87,171.58,159.26,170.36,209643
2021-03-12,173.48,177.98,170.37,176.01,189520
2021-03-15,175.2,175.2,156.87,159.81,230404
2021-03-16,162.42,166.86,160.48,165.76,137124
2021-03-17,162.91,173.09,160.26,171.31,146726
2021-03-18,171.87,176.93,171.6,172.87,113670
2021-03-19,166.87,171.31,159.09,162.15,189716
2021-03-22,163.53,164.65,152.36,157.31,231719
2021-03-23,155.76,158.89,153.05,155.15,151169
2021-03-24,155.76,155.81,144.65,146.75,252082
2021-03-25,142.15,149.28,141.9,148.28,184399
2021-03-26,150.2,160.78,149.09,160.55,237103
2021-03-29,160.48,163.96,155.76,159.42,155632
2021-03-30,159.43,164.63,157.42,163.52,126404
2021-03-31,163.47,167.51,160.2,165.3,160546
2021-04-01,166.2,172.7,165.92,169.64,113338
2021-04-02,171.28,173.08,167.91,170.98,92629
2021-04-06,172.42,174.09,163.58,167.31,104638
2021-04-07,171.26,171.26,159.73,164.09,133931
2021-04-08,160.76,165.01,159.09,164.01,78710
2021-04-09,166.32,166.32,158.53,159.65,93237
2021-04-12,163.12,166.89,160.26,161.32,140595
2021-04-13,160.37,171.31,160.26,166.73,140211
2021-04-14,170.35,179.36,168.91,178.53,185043
2021-04-15,175.18,176.03,171.41,173.53,124741
2021-04-16,175.2,175.42,166.65,171.78,115363
2021-04-19,172.42,188.81,170.4,188.53,205477
2021-04-20,185.19,191.2,182.7,185.76,142834
2021-04-21,181.4,185.15,179.53,183.92,123996
2021-04-22,189.65,189.98,182.77,187.62,107913
2021-04-23,187.62,193.53,186.32,192.7,115365
2021-04-26,193.87,197.42,179.2,180.2,256237
2021-04-27,180.76,181.2,175.35,179.98,151810
2021-04-28,182.43,194.65,181.87,190.22,236326
2021-04-29,192.32,198.48,190.68,197.42,180863
2021-04-30,193.53,204.09,190.71,201.96,258651
2021-05-06,202.98,202.98,191.03,199.65,189680
2021-05-07,199.65,201.62,189.72,190.36,151385
2021-05-10,188.98,194.08,186.31,190.87,124553
2021-05-11,187.42,191.81,182.42,189.98,114121
2021-05-12,190.2,191.35,183.86,187.15,133602
2021-05-13,183.15,185.63,180.59,181.37,113476
2021-05-14,182.71,186.59,176.96,185.76,176577
2021-05-17,186.31,195.13,186.31,193.63,193309
2021-05-18,192.98,196.98,189.9,191.37,89620
2021-05-19,189.92,197.42,187.98,194.67,117464
2021-05-20,196.2,199.58,191.92,196.17,128440
2021-05-21,198.96,201.47,191.3,194.96,140566
2021-05-24,197.42,202.17,195.3,201.85,169611
2021-05-25,202.67,206.31,200.59,206.05,149577
2021-05-26,205.76,208.52,200.01,200.43,126989
2021-05-27,201.6,202.98,198.45,199.65,79598
2021-05-28,202.98,220.48,202.98,213.87,277151
2021-05-31,217.42,228.3,216.31,227.48,200063
2021-06-01,219.65,225.76,217.71,222.61,158754
2021-06-02,224.7,227.25,219.24,222.15,115712
2021-06-03,222.98,224.25,214.09,216.75,123760
2021-06-04,219.09,230.48,216.96,226.43,180102
2021-06-07,221.78,221.86,208.53,212.7,215294
2021-06-08,210.76,222.34,210.76,213.86,166317
2021-06-09,213.53,217.42,210.2,213.74,93582
2021-06-10,214.14,233.35,214.14,227.77,193502
2021-06-11,232.42,240.67,225.23,237.41,197961
2021-06-15,237.98,239.59,228.26,233.53,102522
2021-06-16,231.26,232.87,217.98,219.75,139694
2021-06-17,222.01,229.5,222.01,227.71,102724
2021-06-18,229.2,239.2,229.2,236.31,156000
2021-06-21,237.31,239.59,230.88,237.87,120823
2021-06-22,236.41,238.53,230.88,236.44,88470
2021-06-23,238.58,248.54,237.15,246.56,124457
2021-06-24,249.16,250.13,242.98,245.92,92132
2021-06-25,249.09,251.31,241.31,250.88,99555
2021-06-28,250.88,265.75,246.48,260.7,146439
2021-06-29,271.67,274.98,266.43,268.82,153402
2021-06-30,269.1,287.42,262.98,283.42,144557
2021-07-01,284.53,286.31,274.1,280.48,113247
2021-07-02,277.5,283.62,269.46,274.97,138717
2021-07-05,272.56,280.16,268.71,274.93,143515
2021-07-06,275.33,286.98,265.28,272.68,180555
2021-07-07,275.33,287.83,268.18,287.83,181457
2021-07-08,292.55,303.95,287.91,297.09,158790
2021-07-09,297.0,297.0,283.42,289.71,156607
2021-07-12,295.4,307.0,295.4,300.77,154763
2021-07-13,297.56,308.45,293.11,299.23,136371
2021-07-14,294.78,298.6,287.0,292.76,125879
2021-07-15,289.22,302.49,287.03,302.0,137333
2021-07-16,301.45,301.45,279.85,281.45,178495
2021-07-19,286.45,287.38,273.11,277.28,180129
2021-07-20,272.56,286.04,272.56,279.8,130005
2021-07-21,280.9,295.38,278.67,295.21,182049
2021-07-22,295.67,299.61,289.61,295.93,108836
2021-07-23,294.78,299.77,289.78,290.34,93329
2021-07-26,288.67,293.63,276.72,286.32,127290
2021-07-27,288.12,297.11,261.45,261.45,178460
2021-07-28,262.0,282.72,262.0,278.14,217247
2021-07-29,289.78,296.3,280.33,295.78,186202
2021-07-30,300.33,309.89,286.45,292.22,201810
2021-08-02,295.89,305.88,282.49,293.11,182973
2021-08-03,294.78,295.33,277.0,281.45,122383
2021-08-04,283.11,303.66,278.11,302.56,174004
2021-08-05,300.89,300.89,290.07,295.89,129792
2021-08-06,300.22,301.45,285.89,288.6,143712
2021-08-09,282.0,282.28,265.88,273.11,185831
2021-08-10,270.34,274.88,263.67,270.06,180169
2021-08-11,269.78,277.0,266.93,273.81,112364
2021-08-12,270.9,271.44,260.89,265.33,171162
2021-08-13,253.11,280.83,253.11,265.36,277258
2021-08-16,260.89,266.38,247.49,251.45,220440
2021-08-17,255.89,261.33,251.58,253.11,156106
2021-08-18,256.75,265.83,251.67,261.45,159575
2021-08-19,265.33,269.63,255.33,265.89,144535
2021-08-20,263.67,263.78,254.5,260.95,125276
2021-08-23,267.0,277.12,265.34,276.39,162244
2021-08-24,273.33,286.5,272.62,277.0,133137
2021-08-25,277.56,282.11,270.45,281.02,95303
2021-08-26,286.43,296.97,275.83,275.89,167983
2021-08-27,275.33,277.56,265.33,268.39,119582
2021-08-30,268.36,278.56,263.59,267.13,157143
2021-08-31,270.86,270.86,256.36,261.37,147621
2021-09-01,259.78,260.89,248.39,257.95,144627
2021-09-02,259.78,262.06,256.32,260.61,114649
2021-09-03,263.11,266.38,253.6,256.72,112820
2021-09-06,260.33,274.22,254.78,273.17,147920
2021-09-07,272.56,279.03,269.78,272.01,94222
2021-09-08,274.78,277.32,264.22,265.89,97394
2021-09-09,269.5,274.77,259.11,268.22,110162
2021-09-10,260.58,266.32,259.05,265.39,112969
2021-09-13,265.39,270.95,262.0,265.78,89690
2021-09-14,268.18,287.0,265.85,280.83,233837
2021-09-15,280.89,282.0,270.78,278.31,105015
2021-09-16,277.0,277.0,263.11,263.11,112604
2021-09-17,262.56,269.22,259.85,265.89,81938
2021-09-22,261.22,264.78,257.61,260.51,64239
2021-09-23,266.92,266.92,259.67,260.33,79714
2021-09-24,261.37,271.17,258.95,264.21,102625
2021-09-27,267.0,275.22,264.11,271.72,144963
2021-09-28,270.89,274.2,263.22,264.46,92225
2021-09-29,262.0,270.78,260.89,265.62,93955
2021-09-30,267.0,282.28,265.34,278.52,167142
2021-10-08,283.11,292.04,276.95,283.11,125169
2021-10-11,283.67,285.11,274.26,275.89,78309
2021-10-12,276.21,276.79,263.6,267.0,95907
2021-10-13,267.0,276.72,266.45,276.59,76522
2021-10-14,278.11,283.6,278.11,282.17,78416
2021-10-15,282.0,308.04,279.83,302.56,229513
2021-10-18,309.22,317.13,303.11,317.01,186702
2021-10-19,322.0,328.1,311.45,314.56,150890
2021-10-20,317.0,327.21,312.56,313.95,124666
2021-10-21,314.22,319.22,308.67,317.56,101423
2021-10-22,323.1,323.1,314.41,320.56,110216
2021-10-25,326.45,333.76,321.63,325.76,140521
2021-10-26,339.65,341.16,317.52,318.66,148277
2021-10-27,318.66,328.13,315.98,328.13,135486
2021-10-28,333.67,339.22,321.41,323.78,172829
2021-10-29,328.27,345.05,319.19,341.57,202687
2021-11-01,342.56,363.67,337.07,347.56,221797
2021-11-02,350.33,356.31,346.45,352.0,131408
2021-11-03,348.11,350.9,335.33,342.0,127606
2021-11-04,346.45,350.33,339.81,345.81,92010
2021-11-05,341.45,347.43,338.66,338.72,85551
2021-11-08,340.33,355.88,337.0,353.56,122696
2021-11-09,357.41,357.56,349.3,354.93,66746
2021-11-10,348.18,351.15,339.22,346.45,127398
2021-11-11,348.11,355.96,347.61,350.81,77014
2021-11-12,351.45,354.15,338.62,342.56,114202
2021-11-15,342.55,342.55,324.2,330.89,140076
2021-11-16,330.89,333.73,323.67,328.1,84335
2021-11-17,332.56,336.68,329.53,334.16,75616
2021-11-18,334.16,340.15,327.33,334.22,75273
2021-11-19,337.0,341.45,330.92,341.45,84568
2021-11-22,344.77,364.78,343.17,364.78,153090
2021-11-23,364.4,364.4,356.45,359.78,99312
2021-11-24,358.76,361.89,347.75,352.45,85504
2021-11-25,349.22,352.28,344.94,349.78,58220
2021-11-26,348.11,358.0,348.11,352.0,58502
2021-11-29,349.78,366.72,349.22,364.11,114653
2021-11-30,366.87,367.37,360.52,364.22,71881
2021-12-01,364.22,367.0,355.4,359.78,69846
2021-12-02,359.77,369.33,358.11,368.67,91790
2021-12-03,369.2,370.89,359.22,368.11,80782
2021-12-06,362.06,364.33,350.89,351.6,112612
2021-12-07,354.22,354.78,326.56,335.89,221391
2021-12-08,339.11,344.66,334.36,341.45,118866
2021-12-09,341.45,342.0,332.5,338.56,134272
2021-12-10,332.12,349.42,331.55,341.97,213844
2021-12-13,341.95,353.48,336.49,352.2,160828
2021-12-14,351.63,351.63,344.21,348.12,87811
2021-12-15,347.24,353.67,345.86,347.0,70480
2021-12-16,351.61,351.61,345.93,350.37,61502
2021-12-17,348.12,349.77,341.83,348.22,136491
2021-12-20,347.0,347.0,324.05,325.45,155114
2021-12-21,323.11,327.94,316.49,322.04,125658
2021-12-22,324.67,329.22,321.45,325.47,83618
2021-12-23,330.32,336.89,326.49,332.04,79718
2021-12-24,333.11,333.81,299.22,306.89,246081
2021-12-27,305.45,313.11,305.06,307.89,101835
2021-12-28,307.56,312.71,303.06,311.45,96596
2021-12-29,311.45,312.0,302.99,306.2,99640
2021-12-30,307.0,317.72,306.21,314.22,124209
2021-12-31,318.83,323.11,309.78,313.11,93711
2022-01-04,323.11,323.67,298.11,302.49,174568
2022-01-05,301.11,301.38,286.45,290.61,166579
2022-01-06,285.62,290.33,281.88,287.26,138826
2022-01-07,292.0,295.33,279.78,286.39,131695
2022-01-10,283.66,291.45,277.69,285.56,148629
2022-01-11,287.06,291.95,284.45,284.61,84723
2022-01-12,292.56,303.09,292.5,300.36,191642
2022-01-13,303.67,309.78,294.63,300.33,138997
2022-01-14,295.92,309.11,295.33,307.22,116128
2022-01-17,313.59,324.5,308.0,323.58,143528
2022-01-18,323.58,324.1,312.0,312.45,107017
2022-01-19,313.95,317.0,296.72,303.11,144874
2022-01-20,300.89,307.56,299.42,302.63,80654
2022-01-21,299.22,308.45,293.11,302.83,99174
2022-01-24,299.78,315.48,297.01,309.22,115621
2022-01-25,304.9,310.52,300.33,300.67,71992
2022-01-26,304.11,314.56,301.17,312.83,116037
2022-01-27,311.45,317.0,303.11,305.88,129482
2022-01-28,316.78,322.0,303.36,315.67,243317
2022-02-07,323.11,325.32,305.43,308.36,145289
2022-02-08,308.36,308.36,276.35,286.92,206503
2022-02-09,285.89,292.5,279.22,290.45,114947
2022-02-10,293.0,293.11,264.16,274.28,292336
2022-02-11,267.56,271.77,258.11,258.66,239798
2022-02-14,256.45,271.38,255.92,268.67,196286
2022-02-15,274.78,281.07,270.33,279.22,151508
2022-02-16,279.78,287.8,277.55,281.33,127068
2022-02-17,280.88,288.39,278.43,283.67,107472
2022-02-18,280.89,283.67,276.99,279.5,113848
2022-02-21,278.95,278.95,267.26,269.78,156306
2022-02-22,267.92,268.67,259.98,266.45,136329
2022-02-23,267.56,274.81,265.6,274.78,154332
2022-02-24,268.67,276.21,264.78,268.5,161600
2022-02-25,275.89,283.67,275.83,280.22,169672
2022-02-28,277.56,284.5,277.56,282.76,99657
2022-03-01,286.0,290.93,280.89,284.32,97490
2022-03-02,281.45,281.88,269.16,271.91,134129
2022-03-03,273.78,274.67,268.1,271.44,86989
2022-03-04,267.0,269.22,257.56,259.66,162834
2022-03-07,250.33,255.89,238.67,239.16,245993
2022-03-08,244.21,245.59,232.56,239.47,227541
2022-03-09,239.78,249.78,235.33,249.48,234574
2022-03-10,258.67,267.31,256.06,259.12,239617
2022-03-11,253.57,261.45,249.83,260.64,171022
2022-03-14,254.78,257.13,243.67,243.67,162910
2022-03-15,242.56,253.83,236.78,243.78,212687
2022-03-16,251.0,266.15,246.72,265.95,282237
2022-03-17,273.95,283.67,272.61,277.83,276301
2022-03-18,274.78,277.82,266.45,270.06,163918
2022-03-21,275.33,283.22,274.0,275.33,136341
2022-03-22,275.33,275.33,268.11,271.45,102283
