Date,price_ratio,price_spread,zscore,spread_ma5,spread_ma20,spread_std,bollinger_high,bollinger_low,volume_ratio
2024-09-13,2.1123461216684594,93.07000000000001,-0.8022268964225547,95.06,95.43,2.9418111141924657,101.31362222838494,89.54637777161507,3.0332853733325154
2024-09-18,2.1178967224711154,94.82,-0.27250388368218414,94.74600000000001,95.5865,2.812803948489635,101.21210789697928,89.96089210302073,1.7027686321205813
2024-09-19,2.1496420047732694,96.33999999999999,0.18244559829130766,95.51200000000001,95.87299999999999,2.559667124741196,100.99233424948238,90.7536657505176,1.7320826422489146
2024-09-20,2.128034269395526,94.8,-0.756161596640443,95.454,96.201,1.8527785677354038,99.9065571354708,92.49544286452918,1.7244766290493174
2024-09-23,2.2124131203511763,99.42999999999999,1.5815196141951604,95.692,96.513,1.844428595015849,100.2018571900317,92.82414280996831,1.4679363839875452
2024-09-24,2.2861936720997122,107.32,3.3776605143760405,98.542,97.05,3.0405660830295687,103.13113216605913,90.96886783394086,2.2653567206475262
2024-09-25,2.2756142790913305,110.06,2.959390216154557,101.59,97.619,4.20390657916207,106.02681315832415,89.21118684167585,2.042200184716143
2024-09-26,2.2444946357989837,110.2,2.364134880919188,104.36200000000001,98.239,5.059356002289301,108.3577120045786,88.1202879954214,2.380777642102285
2024-09-27,2.3575101778444396,126.71000000000001,3.326618250497169,110.744,99.65299999999999,8.13348510787383,115.91997021574765,83.38602978425233,2.264482676278985
2024-09-30,2.424389279003066,144.01999999999998,3.2851348953015838,119.66199999999999,102.0,12.790951160056531,127.58190232011306,76.41809767988694,2.3497923123356186
2024-10-08,2.7109461966604824,184.44,3.49354493688759,135.086,106.434,22.32860930922955,151.0912186184591,61.7767813815409,3.10406842879606
2024-10-09,2.468330516058467,147.67000000000002,1.611419830629147,142.608,109.048,23.967683198313885,156.9833663966278,61.11263360337223,3.334926776274673
2024-10-10,2.4164662883524093,147.27,1.4150480427403556,150.022,111.519,25.264866577084753,162.0487331541695,60.9892668458305,2.4317276059494985
2024-10-11,2.3814976188063635,136.34,0.8936303437449986,151.948,113.42250000000001,25.645391475806466,164.71328295161294,62.13171704838708,2.5555579396702273
2024-10-14,2.4053064053064053,141.95,1.0070840030510497,151.53400000000002,115.66600000000001,26.099113798223666,167.86422759644734,63.46777240355268,2.7128419342516588
2024-10-15,2.392204877053362,136.45,0.7203470117423217,141.93599999999998,117.65599999999999,26.090203323732084,169.83640664746417,65.47559335253582,2.682404276722017
2024-10-16,2.383646478429726,131.82,0.48086724552795596,138.766,119.42749999999998,25.771146018469157,170.9697920369383,67.88520796306167,2.2342704327893834
2024-10-17,2.3619548081975825,129.59,0.33158879836958566,135.23,121.28150000000001,25.056636535530437,171.39477307106088,71.16822692893913,2.553724977282629
2024-10-18,2.4613282040898965,144.35,0.8320090570970172,136.832,123.74449999999999,24.765956360974183,173.27641272194836,74.21258727805161,3.559217549643317
2024-10-21,2.4457006843201428,145.76999999999998,0.8030344106858684,137.596,126.12100000000001,24.46844087692063,175.0578817538413,77.18411824615875,3.704047751788766
2024-10-22,2.4315778974665867,143.52999999999997,0.6344746437205069,139.012,128.644,23.461930507907603,175.5678610158152,81.7201389841848,2.6872836994718434
2024-10-23,2.3862652499016135,140.89999999999998,0.44841281872490824,140.828,130.94799999999998,22.19383475320615,175.33566950641227,86.56033049358768,2.5379138876629868
2024-10-24,2.3963963963963963,139.5,0.3088939450216295,142.81,133.106,20.699661171902488,174.50532234380498,91.70667765619501,2.2155958094419614
2024-10-25,2.486635762895749,150.73000000000002,0.782170521589679,144.08599999999998,135.90249999999997,18.95686374099693,173.81622748199385,97.98877251800612,4.1409383492766345
2024-10-28,2.485355648535565,149.1,0.6269630796210156,144.752,138.386,17.088725553785974,172.56345110757195,104.20854889242804,2.5247795543291063
2024-10-29,2.4384952229299364,144.54000000000002,0.2773561143289619,144.954,140.247,15.478295873831852,171.20359174766372,109.2904082523363,2.2771582339152974
2024-10-30,2.399980105441162,140.74,-0.07569104910338345,144.922,141.781,13.75327746584851,169.28755493169703,114.27444506830298,2.5020655060259105
2024-10-31,2.4812778757390315,142.81,-0.051977726086860326,145.584,143.4115,11.572264608013375,166.55602921602673,120.26697078397324,1.0587539235669259
2024-11-01,2.5085385018334208,143.99,-0.026230431806283108,144.23600000000002,144.27550000000002,10.884304235190895,166.04410847038181,122.50689152961823,1.8117742465320308
2024-11-04,2.42019801980198,143.44,-0.07408738816181164,143.10399999999998,144.24650000000003,10.885793385489311,166.01808677097864,122.47491322902141,1.115742295882478
2024-11-05,2.516604071950978,153.45,1.8071866985127996,144.88600000000002,142.697,5.950132329354253,154.5972646587085,130.7967353412915,2.88893457273931
2024-11-06,2.5277327935222673,150.94,1.3167375909254146,146.926,142.8605,6.135998588998779,155.13249717799755,130.58850282200245,2.4472062792993263
2024-11-07,2.579228367079682,156.77000000000004,1.9685970563354487,149.71800000000002,143.3355,6.824403174212003,156.984306348424,129.68669365157598,2.228025697508375
2024-11-08,2.5590936925903245,152.76,1.2422984280099247,151.472,144.1565,6.9254696021649185,158.00743920432984,130.30556079567015,2.416930588531293
2024-11-11,2.648720032507111,162.3,2.1417257290154668,155.244,145.174,7.996355353994222,161.16671070798844,129.18128929201157,2.717802265838483
2024-11-12,2.690853966649823,167.31,2.2573930794453543,158.01600000000002,146.71699999999998,9.122469714073793,164.96193942814756,128.4720605718524,3.0176794818114363
2024-11-13,2.7838575907757663,176.37,2.584604272667445,163.10200000000003,148.9445,10.611102167565276,170.16670433513056,127.72229566486945,3.8433873590517695
2024-11-14,2.767357887135046,171.31,1.8941507843279586,166.01,151.03050000000002,10.706381016649166,172.44326203329834,129.6177379667017,3.4239984588312695
2024-11-15,2.7144954898258864,163.46,1.0498462074831179,168.15,151.98600000000002,10.929219840215975,173.84443968043198,130.12756031956806,2.2969993996038984
2024-11-18,2.6992623814541625,161.26000000000002,0.771695508170171,167.942,152.7605,11.014059185278734,174.7886183705575,130.73238162944253,2.637557441073288
2024-11-19,2.767085665997676,167.28999999999996,1.186436594865936,167.938,153.94850000000002,11.245017270819679,176.43853454163937,131.45846545836068,2.6384002667537843
2024-11-20,2.7500790888959195,165.96000000000004,0.9683699799141339,165.856,155.2015,11.10990656789463,177.42131313578926,132.98168686421076,2.1419960949456978
2024-11-21,2.7816189767046056,167.49,1.0095378938919455,165.092,156.60100000000003,10.786123102344359,178.17324620468875,135.0287537953113,2.151172893113886
2024-11-22,2.757512840126762,160.82999999999998,0.34696449216725933,164.566,157.10600000000002,10.733086768443014,178.57217353688605,135.639826463114,1.8023605184366371
2024-11-25,2.7667992688958174,164.32999999999998,0.6053697112173205,165.18,157.8675,10.675294584865705,179.21808916973143,136.51691083026859,1.5033890438971231
2024-11-26,2.7066594477531134,157.61,-0.08925912405589392,163.244,158.52100000000002,10.206239526051528,178.93347905210308,138.10852094789695,2.8738104740995967
2024-11-27,2.741390513320338,160.79999999999998,0.13700523447721152,162.212,159.524,9.313512763720155,178.1510255274403,140.8969744725597,2.4909047934829878
2024-11-28,2.748780487804878,157.74,-0.2990136533547387,160.262,160.27050000000003,8.462824261064517,177.19614852212905,143.344851477871,1.4096564074342504
2024-11-29,2.818473806623103,164.19,0.38401449991438175,160.934,161.2805,7.576536825168576,176.43357365033714,146.12742634966284,2.4503964688687914
2024-12-02,2.7521818769529145,162.62,0.06032960215482874,160.592,162.2395,6.307019877629958,174.8535397552599,149.62546024474008,1.3641589090602737
2024-12-03,2.746043707611153,162.19,-0.08163907831817792,161.50799999999998,162.6765,5.959155958423915,174.59481191684785,150.75818808315216,1.892925095660001
2024-12-04,2.741413043478261,160.21,-0.5502327374854205,161.39000000000001,163.14000000000001,5.325019397046769,173.79003879409356,152.48996120590647,1.9034030089291827
2024-12-05,2.7561649894946365,158.81,-0.8498591075306446,161.604,163.24200000000002,5.214982060823776,173.67196412164756,152.81203587835248,1.774892542187986
2024-12-06,2.820738327904452,167.69000000000003,0.7915407843057151,162.304,163.98850000000002,4.6763225261307415,173.3411450522615,154.63585494773852,2.649449068929338
2024-12-09,2.834870348269502,169.12,0.9992914198625287,163.60399999999998,164.3295,4.793896860096159,173.9172937201923,154.7417062798077,2.4368278840359316
2024-12-10,2.840943355589059,170.95,1.293248839987146,165.356,164.5115,4.978546897489559,174.46859379497914,154.55440620502088,1.8703226869824172
2024-12-11,2.8215021133629565,168.07,0.9399674713246131,166.92800000000003,164.09650000000002,4.227273944278593,172.5510478885572,155.64195211144283,2.0780634104318976
2024-12-12,2.863041613041613,173.70999999999998,2.1238625529562536,169.908,164.2165,4.469922023337038,173.15634404667406,155.27665595332593,2.2299618510972303
2024-12-13,2.8648321408915796,169.42,1.063360047839067,170.25399999999996,164.5145,4.613206984754431,173.74091396950885,155.28808603049114,2.5201719488201197
2024-12-16,2.8832060223624487,170.11,1.0945022884165967,170.45199999999997,164.957,4.708076040165072,174.37315208033013,155.54084791966986,2.274094278888319
2024-12-17,2.8732515601463313,174.10000000000002,1.7211177871784769,171.082,165.2975,5.114408825226559,175.52631765045314,155.0686823495469,1.6060040299996243
2024-12-18,2.828666096622488,171.08999999999997,1.0493816117321337,171.68599999999998,165.554,5.275487904597568,176.10497580919514,155.00302419080487,1.7936056880389795
2024-12-19,2.80385886366059,169.21999999999997,0.6724752261501984,170.78799999999998,165.6405,5.322872666242251,176.2862453324845,154.9947546675155,1.7694196865896135
2024-12-20,2.779648132059079,163.87,-0.368245739354931,169.678,165.7925,5.22069855680529,176.23389711361057,155.3511028863894,2.8684686733859137
2024-12-23,2.783391153512576,164.5,-0.24931348052398158,168.55599999999998,165.801,5.21832994054585,176.2376598810917,155.36434011890827,2.5319446488722224
