Date,Open,High,Low,Close,Volume
2020-04-10,27.76,27.76,25.61,25.73,324276
2020-04-13,25.16,25.5,24.56,24.76,299542
2020-04-14,25.41,27.49,25.29,27.49,534393
2020-04-15,28.2,29.54,27.61,28.49,804094
2020-04-16,28.59,29.14,27.84,28.64,463449
2020-04-17,29.41,30.4,28.75,29.2,621749
2020-04-20,28.9,29.16,27.91,28.92,371606
2020-04-21,28.22,28.83,27.43,27.84,374274
2020-04-22,26.71,27.98,26.44,27.79,324726
2020-04-23,28.16,28.18,26.74,26.91,276437
2020-04-24,26.77,28.94,26.76,27.62,415051
2020-04-27,27.61,27.98,26.76,27.26,235849
2020-04-28,27.84,28.46,26.56,28.01,357262
2020-04-29,28.0,28.81,27.76,28.04,289642
2020-04-30,29.25,30.87,29.25,30.49,548225
2020-05-06,30.27,33.01,30.11,32.37,460042
2020-05-07,32.31,33.99,32.28,33.41,452446
2020-05-08,33.41,35.06,31.94,32.86,552863
2020-05-11,32.84,33.11,31.61,32.24,350948
2020-05-12,32.21,32.85,31.65,32.62,283031
2020-05-13,32.12,34.89,31.79,33.38,374785
2020-05-14,33.11,33.29,32.32,32.44,257080
2020-05-15,32.84,34.61,32.3,34.05,438871
2020-05-18,33.84,34.41,32.76,33.09,294064
2020-05-19,33.48,34.05,32.79,33.06,284072
2020-05-20,34.12,35.89,33.81,34.23,557206
2020-05-21,34.55,34.65,32.41,32.46,406980
2020-05-22,32.32,32.37,30.48,31.23,298570
2020-05-25,30.96,31.43,30.45,31.19,165539
2020-05-26,31.71,32.28,31.45,32.23,224568
2020-05-27,32.26,33.3,31.44,31.68,266825
2020-05-28,31.39,32.62,30.82,32.07,264658
2020-05-29,32.63,33.61,31.91,32.76,367053
2020-06-01,33.41,34.81,32.49,34.18,360679
2020-06-02,34.76,35.18,33.39,33.55,285521
2020-06-03,33.84,33.84,32.74,33.11,232245
2020-06-04,33.34,34.35,33.2,33.53,260836
2020-06-05,32.97,33.29,32.52,33.26,176777
2020-06-08,33.12,34.04,33.01,33.16,208689
2020-06-09,33.84,34.85,33.49,34.58,342356
2020-06-10,34.44,34.53,33.66,34.24,209967
2020-06-11,35.26,35.81,33.94,34.29,425260
2020-06-12,33.12,33.65,32.84,33.31,269739
2020-06-15,33.01,34.09,32.51,33.02,293354
2020-06-16,33.74,34.96,33.38,34.66,371828
2020-06-17,35.48,35.64,34.11,34.55,296275
2020-06-18,34.29,36.44,34.19,36.09,433752
2020-06-19,36.11,37.18,35.76,36.34,409587
2020-06-22,36.44,38.17,36.34,37.12,349225
2020-06-23,37.12,37.48,36.41,37.16,243153
2020-06-24,37.15,37.15,35.84,36.0,239250
2020-06-29,35.63,36.26,35.12,35.61,207282
2020-06-30,35.71,36.41,35.57,35.67,205840
2020-07-01,36.32,36.98,35.99,36.47,299385
2020-07-02,36.41,38.38,36.3,37.41,325623
2020-07-03,38.12,38.93,37.61,38.11,283036
2020-07-06,38.05,40.28,37.59,39.55,425664
2020-07-07,42.29,43.76,41.5,43.76,488352
2020-07-08,43.61,43.84,41.91,43.53,433550
2020-07-09,42.73,44.91,42.73,43.61,326012
2020-07-10,43.6,44.11,42.84,43.26,290555
2020-07-13,44.55,47.36,44.19,47.31,441317
2020-07-14,45.98,45.98,43.12,43.52,466237
2020-07-15,44.55,44.62,40.16,43.0,442625
2020-07-16,43.02,43.47,39.55,39.79,333848
2020-07-17,40.27,41.67,39.33,40.66,264824
2020-07-20,41.57,42.21,39.76,41.55,255162
2020-07-21,42.41,43.44,41.27,41.86,244339
2020-07-22,41.55,42.34,41.39,41.58,189345
2020-07-23,40.55,41.55,39.35,41.54,265443
2020-07-24,40.48,40.48,37.14,37.14,512071
2020-07-27,37.14,37.16,35.2,36.43,258139
2020-07-28,37.21,38.82,36.82,37.34,275024
2020-07-29,36.97,38.54,36.66,38.34,228562
2020-07-30,38.62,38.76,36.85,37.1,238737
2020-07-31,37.41,38.53,36.96,37.59,205252
2020-08-03,37.76,38.54,37.48,38.54,230027
2020-08-04,39.26,40.74,39.06,39.6,373733
2020-08-05,39.35,39.69,37.16,39.16,358476
2020-08-06,38.99,39.41,37.91,38.55,196502
2020-08-07,38.19,38.87,36.89,37.68,170201
2020-08-10,37.3,37.31,35.48,36.48,227260
2020-08-11,36.55,37.8,36.17,36.26,214077
2020-08-12,36.98,39.28,35.74,38.91,337282
2020-08-13,38.34,38.69,37.36,37.46,217625
2020-08-14,37.47,37.8,35.99,36.69,176140
2020-08-17,36.69,37.19,36.05,37.18,178510
2020-08-18,37.98,38.12,37.09,37.28,161558
2020-08-19,37.34,37.67,36.19,36.34,167739
2020-08-20,35.84,35.84,34.65,34.86,210683
2020-08-21,34.91,35.79,34.18,34.62,156697
2020-08-24,35.19,36.09,34.61,35.73,187622
2020-08-25,36.19,36.19,35.04,35.16,123602
2020-08-26,35.16,35.17,32.55,32.79,281691
2020-08-27,33.25,34.19,32.96,34.11,171827
2020-08-28,34.04,34.46,33.62,34.34,131118
2020-08-31,34.58,34.82,33.69,33.7,148790
2020-09-01,34.02,36.05,32.98,35.1,322523
2020-09-02,35.5,35.61,34.62,35.32,178905
2020-09-03,35.11,35.19,34.08,34.41,142105
2020-09-04,33.34,33.98,33.04,33.76,127768
2020-09-07,33.91,34.47,32.26,32.66,166046
2020-09-08,32.66,33.76,31.73,33.39,149860
2020-09-09,32.62,32.82,31.59,31.94,160519
2020-09-10,32.31,32.73,30.99,31.09,150325
2020-09-11,31.09,31.47,30.74,31.31,128038
2020-09-14,31.77,33.94,31.77,32.74,284270
2020-09-15,33.34,34.98,32.83,34.98,346546
2020-09-16,34.41,36.68,34.12,35.63,323361
2020-09-17,35.26,36.71,35.04,35.94,266433
2020-09-18,35.96,37.68,35.79,37.48,298751
2020-09-21,37.76,38.62,36.62,37.07,280652
2020-09-22,36.63,37.01,35.84,36.13,199699
2020-09-23,36.34,36.76,34.91,35.86,198832
2020-09-24,34.98,35.53,33.69,33.71,250139
2020-09-25,34.46,35.16,33.97,34.69,168758
2020-09-28,35.08,35.34,34.39,34.41,98425
2020-09-29,35.48,37.12,35.34,36.71,242829
2020-09-30,36.71,37.19,35.98,36.33,154816
2020-10-09,38.91,39.32,37.85,38.09,303776
2020-10-12,39.09,39.85,38.1,38.67,278802
2020-10-13,38.35,40.09,37.7,40.09,299942
2020-10-14,39.76,40.03,38.99,39.37,184072
2020-10-15,39.98,40.95,39.49,39.55,305706
2020-10-16,39.64,39.98,38.36,38.43,173422
2020-10-19,38.56,39.26,38.23,38.62,157351
2020-10-20,38.76,39.8,37.71,39.69,198931
2020-10-21,39.48,39.8,38.89,39.39,150351
2020-10-22,39.14,39.66,37.98,39.2,156063
2020-10-23,39.41,41.41,39.05,39.22,303447
2020-10-26,37.97,39.85,37.34,39.34,202545
2020-10-27,39.62,42.71,39.57,42.06,393215
2020-10-28,42.48,43.73,42.11,43.04,388702
2020-10-29,41.91,43.17,41.62,42.98,230564
2020-10-30,42.62,42.62,40.43,41.06,306130
2020-11-02,41.31,43.89,40.71,43.51,299450
2020-11-03,44.09,45.05,42.38,44.51,370604
2020-11-04,44.06,47.05,44.06,46.48,385721
2020-11-05,46.56,50.37,46.32,49.19,450346
2020-11-06,49.05,52.6,47.98,51.26,522905
2020-11-09,51.24,53.8,50.01,52.25,389513
2020-11-10,51.89,51.89,48.7,49.5,368859
2020-11-11,48.55,51.04,48.34,48.88,306010
2020-11-12,49.76,50.81,48.91,49.75,222057
2020-11-13,51.19,51.76,49.41,50.49,298089
2020-11-16,50.41,54.07,49.84,53.64,334060
2020-11-17,54.16,56.34,51.41,52.72,397029
2020-11-18,52.84,53.69,47.54,48.19,454760
2020-11-19,48.76,49.62,47.01,49.48,318825
2020-11-20,49.41,51.9,49.05,51.54,308886
2020-11-23,51.79,55.7,51.48,55.69,370354
2020-11-24,56.48,58.29,55.13,57.06,347210
2020-11-25,56.69,56.76,53.98,54.39,284016
2020-11-26,54.77,55.57,52.39,54.59,234536
2020-11-27,54.14,55.11,51.27,52.8,237433
2020-11-30,52.77,54.62,51.37,53.48,282881
2020-12-01,52.62,53.96,52.01,53.56,173716
2020-12-02,53.16,53.84,51.05,51.51,254916
2020-12-03,51.32,51.92,49.76,51.02,173493
2020-12-04,51.27,53.71,51.27,53.35,268703
2020-12-07,53.35,55.76,53.19,54.62,273904
2020-12-08,55.39,57.48,54.79,56.36,251595
2020-12-09,57.0,58.8,54.19,54.76,356190
2020-12-10,54.15,55.16,52.97,54.05,203631
2020-12-11,54.77,55.31,52.45,53.84,213234
2020-12-14,54.05,56.43,52.44,56.23,246306
2020-12-15,56.24,57.31,55.25,57.26,213149
2020-12-16,57.06,57.78,56.54,57.01,184620
2020-12-17,56.91,58.96,56.29,57.12,260762
2020-12-18,57.31,61.99,56.87,61.48,407664
2020-12-21,62.26,64.83,60.65,64.41,400536
2020-12-22,64.41,67.87,62.97,63.55,390768
2020-12-23,64.06,67.84,64.06,66.57,347017
2020-12-24,67.95,69.64,65.24,68.32,309192
2020-12-25,68.32,75.39,67.55,75.39,354915
2020-12-28,75.56,76.19,71.27,74.06,368202
2020-12-29,73.33,73.89,66.41,66.41,432933
2020-12-30,67.12,71.04,67.11,69.76,409468
2020-12-31,69.04,72.17,68.77,69.91,326831
2021-01-04,72.61,77.14,71.24,77.14,374294
2021-01-05,78.34,83.19,74.84,82.26,379550
2021-01-06,83.48,86.47,79.64,83.94,343217
2021-01-07,84.05,89.05,82.27,87.62,385690
2021-01-08,89.05,89.05,78.84,85.96,480102
2021-01-11,90.38,94.76,84.85,87.8,531641
2021-01-12,84.76,96.16,81.63,96.13,471087
2021-01-13,95.91,99.86,86.66,87.71,581416
2021-01-14,85.12,89.37,81.93,84.68,389890
2021-01-15,84.05,92.61,82.04,91.34,411941
2021-01-18,88.26,96.56,86.16,94.59,350485
2021-01-19,93.41,95.86,84.9,87.33,465653
2021-01-20,89.76,91.69,86.33,88.32,370385
2021-01-21,86.87,91.61,84.76,88.91,408457
2021-01-22,87.63,97.53,87.02,97.3,504771
2021-01-25,96.04,104.26,95.49,97.62,532533
2021-01-26,97.64,100.48,92.74,95.76,355277
2021-01-27,95.69,96.76,89.02,95.48,365641
2021-01-28,91.9,95.11,89.18,90.01,296477
2021-01-29,91.91,91.98,80.77,83.19,485328
2021-02-01,85.17,87.44,81.26,83.69,356135
2021-02-02,85.46,91.0,83.36,91.0,383188
2021-02-03,90.66,94.69,88.62,90.92,355624
2021-02-04,90.41,91.91,84.49,86.19,364145
2021-02-05,86.31,87.62,77.41,77.59,522934
2021-02-08,79.94,85.17,78.34,83.81,370951
2021-02-09,87.04,91.55,85.12,90.91,357745
2021-02-10,91.2,93.91,87.66,93.33,319678
2021-02-18,99.3,101.19,90.7,95.48,526549
2021-02-19,91.9,92.55,85.94,90.23,360078
2021-02-22,91.91,96.19,90.34,91.54,418027
2021-02-23,86.97,89.19,83.34,84.71,362557
2021-02-24,84.05,85.71,76.01,76.01,493488
2021-02-25,77.98,78.7,72.75,74.62,375080
2021-02-26,69.77,70.84,67.3,68.35,485916
2021-03-01,70.49,73.74,68.94,72.2,358504
2021-03-02,73.41,74.62,69.23,70.81,296923
2021-03-03,70.81,75.69,69.58,74.66,328792
2021-03-04,72.06,72.09,66.96,67.17,438575
2021-03-05,64.06,69.19,64.06,67.98,431046
2021-03-08,68.49,68.69,60.96,61.96,419544
2021-03-09,62.63,66.23,59.31,62.94,463257
2021-03-10,65.48,67.84,65.34,66.21,430095
2021-03-11,66.43,70.12,65.23,68.19,346538
2021-03-12,69.05,70.59,67.62,68.41,298448
2021-03-15,67.61,72.55,66.34,68.34,364529
2021-03-16,68.34,68.71,63.09,66.59,315513
2021-03-17,66.19,71.34,65.26,70.66,398643
2021-03-18,70.54,72.6,69.74,70.48,273817
2021-03-19,68.05,68.5,64.99,66.74,333753
2021-03-22,66.34,68.26,64.76,66.8,216487
2021-03-23,66.49,66.49,62.83,64.57,286246
2021-03-24,64.12,64.76,61.4,62.17,237676
2021-03-25,61.12,64.59,60.34,64.04,270783
2021-03-26,64.05,69.62,64.04,68.98,399192
2021-03-29,68.7,69.41,67.03,67.31,245814
2021-03-30,66.49,69.12,65.85,69.12,233354
2021-03-31,68.19,69.6,63.61,64.95,356738
2021-04-01,66.14,66.46,64.2,65.62,272691
2021-04-02,65.61,66.94,63.76,65.64,272975
2021-04-06,68.34,69.4,66.82,66.96,285918
2021-04-07,69.04,69.26,66.59,68.01,274143
2021-04-08,66.69,67.05,64.91,66.66,265502
2021-04-09,66.91,69.65,65.88,67.34,286429
2021-04-12,66.27,66.81,60.49,61.14,446904
2021-04-13,61.04,62.54,59.74,61.29,232803
2021-04-14,61.76,67.56,61.47,67.19,461204
2021-04-15,67.62,67.99,65.69,67.62,361714
2021-04-16,67.48,67.66,63.69,65.61,294687
2021-04-19,65.34,72.41,64.84,72.41,542286
2021-04-20,69.76,71.76,69.44,69.7,406427
2021-04-21,68.34,69.19,66.89,68.55,300435
2021-04-22,69.34,69.61,67.18,68.27,240087
2021-04-23,67.9,72.08,67.69,69.94,338066
2021-04-26,71.06,71.91,67.26,67.58,375206
2021-04-27,67.46,68.26,64.98,66.54,271284
2021-04-28,66.19,70.27,65.28,68.43,351509
2021-04-29,69.76,73.21,67.69,71.25,524775
2021-04-30,70.55,76.91,70.05,75.83,591101
2021-05-06,74.76,76.55,71.91,75.2,516011
2021-05-07,76.41,77.48,73.34,73.64,416168
2021-05-10,73.81,77.48,73.36,77.12,425974
2021-05-11,74.76,75.24,70.49,72.61,386236
2021-05-12,71.59,73.54,70.61,72.45,257451
2021-05-13,70.13,71.54,69.11,69.91,264488
2021-05-14,70.24,71.9,68.89,71.0,278052
2021-05-17,70.26,75.81,70.12,74.51,367325
2021-05-18,74.77,77.26,74.34,74.91,328227
2021-05-19,74.46,80.95,73.73,79.35,438931
2021-05-20,78.33,81.57,77.89,79.05,414162
2021-05-21,79.95,81.11,78.08,80.48,320050
2021-05-24,79.38,82.84,79.38,81.85,322508
2021-05-25,81.34,81.67,78.79,80.57,342362
2021-05-26,80.48,82.04,79.41,79.65,250620
2021-05-27,80.19,80.64,79.01,80.37,203038
2021-05-28,80.62,84.76,80.48,82.52,387963
2021-05-31,84.51,90.26,84.51,89.84,468464
2021-06-01,90.26,92.77,86.91,89.18,342350
2021-06-02,89.9,93.32,88.91,90.63,338330
2021-06-03,89.64,90.81,86.49,88.34,280444
2021-06-04,86.91,91.54,86.19,89.73,311226
2021-06-07,88.76,89.82,86.82,88.34,233485
2021-06-08,88.38,90.26,81.36,83.01,433683
2021-06-09,83.84,84.39,81.74,82.62,239323
2021-06-10,83.09,86.59,82.53,85.94,292533
2021-06-11,85.55,87.09,83.49,86.49,292761
2021-06-15,88.64,89.6,82.64,84.66,300173
2021-06-16,83.69,84.01,75.96,76.72,432569
2021-06-17,76.72,80.37,76.64,79.33,260718
2021-06-18,79.95,84.68,79.05,83.44,343733
2021-06-21,83.44,86.3,81.97,82.87,293169
2021-06-22,84.0,84.29,80.48,81.73,221538
2021-06-23,82.62,87.54,81.43,85.64,410818
2021-06-24,86.36,86.76,82.02,82.78,274775
2021-06-25,83.34,87.98,81.71,86.87,358788
2021-06-28,86.56,88.8,83.89,85.02,328974
2021-06-29,86.1,86.23,82.05,82.96,270191
2021-06-30,82.55,85.12,82.19,84.11,219765
2021-07-01,84.47,86.55,82.14,83.26,280923
2021-07-02,82.26,86.19,80.84,83.98,358593
2021-07-05,86.19,92.61,85.96,92.61,654933
2021-07-06,94.76,99.0,90.55,94.76,664877
2021-07-07,94.41,100.06,91.34,99.28,484647
2021-07-08,99.31,104.99,99.3,100.2,520069
2021-07-09,100.2,108.91,99.11,105.99,516151
2021-07-12,108.91,116.82,108.34,116.82,503572
2021-07-13,116.82,119.56,113.34,118.84,388430
2021-07-14,115.81,116.86,110.55,111.92,416878
2021-07-15,114.26,118.91,112.59,117.69,466657
2021-07-16,115.77,124.53,113.68,115.69,382883
2021-07-19,117.84,124.48,112.48,116.84,519008
2021-07-20,114.12,120.83,113.31,118.55,308421
2021-07-21,122.34,130.62,120.85,130.62,362369
2021-07-22,135.91,140.82,135.34,140.69,482073
2021-07-23,138.53,141.07,130.79,132.88,489666
2021-07-26,133.54,138.01,128.72,137.98,410592
2021-07-27,134.29,138.05,123.96,124.19,464429
2021-07-28,119.89,129.98,119.75,124.98,377572
2021-07-29,131.26,136.58,127.84,134.26,379331
2021-07-30,138.49,142.84,131.4,136.88,391783
2021-08-02,143.19,145.39,125.7,132.41,564706
2021-08-03,128.35,130.86,119.74,122.98,463285
2021-08-04,123.55,134.69,121.13,133.55,510360
2021-08-05,129.21,132.21,125.08,129.66,336427
2021-08-06,137.12,139.62,130.62,134.28,426688
2021-08-09,130.69,131.4,123.95,127.27,346363
2021-08-10,127.41,132.75,119.68,124.26,407862
2021-08-11,125.91,128.0,122.75,125.74,268342
2021-08-12,123.55,127.38,119.87,126.31,279220
2021-08-13,123.91,131.76,122.48,123.75,333119
2021-08-16,120.69,121.96,113.84,114.89,395374
2021-08-17,114.19,117.47,111.77,112.91,302892
2021-08-18,115.55,120.55,113.71,117.19,354981
2021-08-19,116.43,127.84,114.26,124.74,425945
2021-08-20,123.41,129.57,122.46,126.59,348808
2021-08-23,128.55,132.54,123.55,129.98,395844
2021-08-24,130.12,139.75,130.12,134.69,385482
2021-08-25,133.55,135.71,127.23,131.96,306077
2021-08-26,130.91,135.61,129.99,132.19,234557
2021-08-27,130.45,140.84,129.27,138.09,384602
2021-08-30,139.27,152.11,139.26,152.11,521667
2021-08-31,148.63,157.84,145.79,154.98,411711
2021-09-01,156.84,158.12,139.26,139.26,494485
2021-09-02,135.69,140.54,133.57,136.14,323611
2021-09-03,132.84,135.69,122.84,126.64,426272
2021-09-06,126.64,133.18,122.78,132.28,344388
2021-09-07,132.12,134.98,128.55,132.04,280156
2021-09-08,128.93,135.34,128.79,130.45,261304
2021-09-09,132.12,135.18,126.49,131.28,274722
2021-09-10,131.41,135.66,129.26,134.26,274082
2021-09-13,134.26,136.67,129.69,133.12,253568
2021-09-14,132.46,132.48,123.59,127.69,316944
2021-09-15,131.05,140.14,129.18,137.96,491249
2021-09-16,137.11,137.11,123.95,123.95,531442
2021-09-17,123.2,123.55,114.56,120.41,453998
2021-09-22,118.46,122.69,117.99,119.16,207139
2021-09-23,121.76,124.19,119.23,120.98,222558
2021-09-24,120.69,121.91,116.13,117.84,246319
2021-09-27,117.84,120.19,109.98,114.26,364524
2021-09-28,114.54,115.78,110.94,111.9,210610
2021-09-29,111.56,112.84,105.41,107.1,340449
2021-09-30,110.21,114.89,107.84,114.22,303053
2021-10-08,117.82,117.91,109.36,109.91,263374
2021-10-11,111.19,112.59,106.78,110.69,203091
2021-10-12,110.38,111.82,105.69,107.14,217429
2021-10-13,107.37,113.77,107.12,113.76,276355
2021-10-14,112.54,116.76,111.53,114.89,258481
2021-10-15,109.98,115.09,107.14,114.26,408443
2021-10-18,113.56,121.09,113.54,120.81,355567
2021-10-19,119.84,122.12,118.36,121.19,230791
2021-10-20,119.49,124.61,118.96,120.12,263681
2021-10-21,121.26,121.72,118.47,120.69,189510
2021-10-22,120.73,122.16,117.67,117.69,199328
2021-10-25,115.23,120.34,114.27,119.84,275099
2021-10-26,122.83,126.34,120.39,121.05,319212
2021-10-27,120.24,122.74,119.34,121.29,220403
2021-10-28,121.05,124.66,114.61,115.91,338275
2021-10-29,118.1,118.46,114.27,117.41,220003
2021-11-01,117.74,119.62,113.29,113.62,260362
2021-11-02,119.06,121.57,115.82,118.84,414661
2021-11-03,117.32,117.84,109.75,112.34,403846
2021-11-04,112.84,114.64,111.2,112.49,257831
2021-11-05,112.84,119.06,111.82,113.84,357538
2021-11-08,113.91,123.91,113.91,123.05,462778
2021-11-09,124.31,124.98,120.14,121.76,283459
2021-11-10,119.41,119.98,111.05,114.12,477228
2021-11-11,112.16,113.23,111.04,112.48,244641
2021-11-12,112.83,113.4,110.81,111.63,179182
2021-11-15,110.69,110.69,105.76,106.91,271873
2021-11-16,106.09,107.39,105.02,105.81,201475
2021-11-17,107.84,113.24,107.84,112.96,408554
2021-11-18,112.48,117.84,109.18,113.92,459865
2021-11-19,112.69,113.54,109.68,111.19,296465
2021-11-22,111.41,117.64,111.41,116.69,372588
2021-11-23,116.96,117.11,113.55,114.26,241435
2021-11-24,112.76,115.12,112.19,112.74,179396
2021-11-25,113.14,114.84,111.41,113.01,163067
2021-11-26,113.19,118.13,113.19,115.23,382224
2021-11-29,111.56,117.55,111.56,114.8,289112
2021-11-30,116.41,120.69,115.87,117.49,432720
2021-12-01,117.29,118.76,112.84,114.64,313972
2021-12-02,115.86,116.41,112.12,112.92,255803
2021-12-03,112.84,112.84,109.35,112.41,210031
2021-12-06,110.69,111.81,108.96,109.91,203328
2021-12-07,111.23,111.37,104.98,106.41,324023
2021-12-08,106.77,109.96,106.46,109.69,247188
2021-12-09,108.62,110.69,108.56,109.52,173172
2021-12-10,108.34,113.55,107.12,112.81,378730
2021-12-13,112.12,113.21,111.42,112.36,195357
2021-12-14,111.51,112.34,108.72,109.45,193236
2021-12-15,108.91,109.94,105.81,106.5,265398
2021-12-16,106.72,106.91,105.16,106.91,157478
2021-12-17,106.34,106.75,105.04,105.41,140512
2021-12-20,104.63,104.7,95.4,96.24,489421
2021-12-21,96.41,97.69,94.62,96.51,221604
2021-12-22,97.76,98.74,97.07,97.12,175959
2021-12-23,98.34,99.11,96.05,96.76,158359
2021-12-24,96.88,97.47,90.69,91.91,318998
2021-12-27,91.91,95.05,91.41,92.84,209635
2021-12-28,92.84,98.55,92.84,98.11,375724
2021-12-29,98.55,101.89,98.02,98.02,317934
2021-12-30,97.24,99.47,96.04,96.41,244374
2021-12-31,97.84,100.16,96.76,99.87,244341
2022-01-04,101.55,102.11,93.48,94.44,329969
2022-01-05,94.26,94.69,90.76,91.54,211289
2022-01-06,90.01,93.87,89.39,92.76,220642
2022-01-07,92.12,92.76,87.59,89.15,273938
2022-01-10,89.62,92.44,88.91,90.02,207738
2022-01-11,89.98,91.23,87.6,88.66,188190
2022-01-12,90.4,92.48,89.84,91.74,272565
2022-01-13,92.74,92.82,87.69,88.67,239163
2022-01-14,87.48,90.26,87.37,89.71,173939
2022-01-17,89.31,90.34,87.59,88.9,160108
2022-01-18,88.54,90.88,87.7,90.29,185200
2022-01-19,89.84,90.12,84.33,85.75,288732
2022-01-20,85.15,86.87,84.27,84.62,216731
2022-01-21,84.24,87.09,82.99,85.41,204529
2022-01-24,86.41,94.17,85.43,94.17,484452
2022-01-25,95.66,98.73,94.34,96.41,574849
2022-01-26,97.76,99.66,95.88,96.95,303051
2022-01-27,99.11,99.26,94.85,95.12,253801
2022-01-28,95.91,96.55,92.48,93.51,245991
2022-02-07,96.41,97.75,92.69,93.47,240513
2022-02-08,92.61,92.84,84.99,88.02,331669
2022-02-09,87.84,91.04,85.45,90.69,236139
2022-02-10,90.53,91.76,88.03,91.48,235306
2022-02-11,91.48,96.66,89.64,92.84,345632
2022-02-14,92.19,97.19,91.01,95.34,270461
2022-02-15,95.55,97.12,93.19,96.86,250354
2022-02-16,98.55,100.46,96.83,97.71,276024
2022-02-17,99.07,106.21,97.15,104.37,475842
2022-02-18,102.89,104.35,101.21,102.06,269475
2022-02-21,102.24,103.41,100.7,101.87,194995
2022-02-22,104.98,106.64,103.64,105.49,351490
2022-02-23,104.49,107.28,104.26,106.32,252293
2022-02-24,104.76,106.95,100.71,102.83,308577
2022-02-25,104.98,106.48,103.42,104.79,200346
2022-02-28,104.26,107.19,103.56,105.99,206182
2022-03-01,106.41,106.61,100.22,102.12,342385
2022-03-02,102.2,103.39,100.06,102.66,197458
2022-03-03,103.26,103.26,100.21,100.42,154867
2022-03-04,101.23,101.96,98.26,98.87,202349
2022-03-07,97.84,99.16,94.68,95.46,221839
2022-03-08,95.69,96.37,86.26,86.41,416237
2022-03-09,87.74,88.03,82.11,86.68,301298
2022-03-10,91.11,91.41,87.84,89.47,282415
2022-03-11,87.12,89.3,85.94,88.87,190059
2022-03-14,87.48,89.47,86.18,86.76,194827
2022-03-15,86.69,90.66,85.12,87.48,361124
2022-03-16,89.26,91.32,85.59,90.19,374134
2022-03-17,91.41,92.21,88.56,89.09,339764
2022-03-18,88.29,89.05,86.24,88.56,198560
2022-03-21,88.09,92.43,87.19,90.68,250664
2022-03-22,90.62,93.41,89.62,90.7,195339
