Date,spread_ma5,spread_ma20,spread_std,bollinger_high,bollinger_low,zscore,price_ratio,volume_ratio,price_spread
2020-05-20,980.936,947.427,36.203499845356234,1019.8339996907125,875.0200003092875,1.27261176949194,8.868060505266493,0.12430462643475812,993.5
2020-05-21,987.7620000000001,953.2485,36.07076630516995,1025.3900326103399,881.1069673896601,1.5115148799094236,8.928953579858378,0.13486853652543265,1007.7699999999999
2020-05-22,990.9959999999999,958.7695,30.114021471909172,1018.9975429438183,898.5414570561817,0.6153445834952869,9.166624885100694,0.0897644488248515,977.3000000000001
2020-05-25,995.1659999999999,963.8530000000001,29.589478766688206,1023.0319575333765,904.6740424666236,1.5332138953077492,9.24189465087791,0.12958203317457712,1009.22
2020-05-26,998.266,968.3039999999999,28.4515219091607,1025.2070438183212,911.4009561816785,1.2384574755790116,9.143633855392356,0.13608367298736063,1003.54
2020-05-27,996.604,971.9380000000001,25.43137341325266,1022.8007468265055,921.0752531734947,0.5210886484445243,9.103224214508966,0.1834506004946459,985.1899999999999
2020-05-28,993.2880000000001,974.665,24.349436716711477,1023.3638734334229,925.966126566577,0.6786604631662201,9.152574436584965,0.17873724558656806,991.1899999999999
2020-05-29,1000.1779999999999,978.5785,23.661861001466413,1025.9022220029328,931.2547779970671,1.4018973401096457,9.184355282316776,0.18652468799205965,1011.7499999999999
2020-06-01,1009.1859999999999,984.6539999999999,26.68233565094258,1038.018671301885,931.2893286981147,2.608692166629768,8.867024848891875,0.09914934999608768,1054.26
2020-06-02,1017.5359999999998,990.7545,25.8463356814459,1042.4471713628918,939.0618286371082,2.10998961988832,8.789626648781578,0.08903033753335209,1045.29
2020-06-03,1027.3799999999999,994.7180000000001,26.173361025449324,1047.0647220508988,942.3712779491015,1.5165037444524525,8.739114170282807,0.09319945086030566,1034.4099999999999
2020-06-04,1037.6399999999999,998.6705,27.151870435717377,1052.9742408714346,944.3667591285651,1.6138667169815666,8.764131972890445,0.13231561495913965,1042.49
2020-06-05,1046.942,1003.3305,29.01377902688897,1061.358058053778,945.3029419462221,1.8932211467211215,8.809460556416502,0.11476989096641416,1058.26
2020-06-08,1043.858,1006.5469999999999,29.215689746581543,1064.978379493163,948.1156205068369,1.1053307411227056,8.636844813644048,0.13165521610776856,1038.84
2020-06-09,1044.258,1009.7389999999999,30.03534530130309,1069.809690602606,949.6683093973937,1.250227011652531,8.587408534376584,0.1403434728368473,1047.29
2020-06-10,1048.27,1013.2974999999999,30.94043562361454,1075.178371247229,951.4166287527709,1.3307020140523236,8.643302406494636,0.15186545447247476,1054.47
2020-06-11,1046.52,1016.3025,29.782968088455885,1075.8684361769117,956.7365638230882,0.5854856355555413,8.629640563879253,0.1539749625240022,1033.74
2020-06-12,1044.512,1020.6569999999999,27.57665605086037,1075.8103121017207,965.5036878982792,0.9995047967079445,8.655711364300323,0.16108139350393255,1048.22
2020-06-15,1040.614,1022.2059999999999,26.51735983524122,1075.2407196704823,969.1712803295175,-0.10770302993001192,8.697855308865732,0.130024040267448,1019.35
2020-06-16,1039.066,1024.7814999999998,25.50652326779585,1075.7945465355915,973.7684534644081,0.5790087439571524,8.810293012772354,0.1124007589081267,1039.5500000000002
2020-06-17,1036.6660000000002,1027.23,24.68274445203155,1076.5954889040631,977.8645110959369,0.6174353921468266,8.939603960396038,0.08369653605710278,1042.47
2020-06-18,1039.516,1029.241,24.652237199642773,1078.5454743992855,979.9365256007144,0.7605394937653654,8.833682164748094,0.10531856233395158,1047.99
2020-06-19,1043.3960000000002,1033.757,22.842847803843405,1079.4426956076868,988.0713043923132,1.482433376555713,8.572310092914389,0.10065938381719153,1067.62
2020-06-22,1052.9560000000001,1036.6535,23.237166299522347,1083.1278325990445,990.1791674009552,1.312401848267836,8.588892049495092,0.10746976589370909,1067.15
2020-06-23,1064.58,1041.3600000000001,25.590745243258116,1092.5414904865163,990.1785095134838,2.2004048520171495,8.538942307692308,0.12789597663243193,1097.67
2020-06-24,1076.0,1047.079,25.154297090265352,1097.3875941805306,996.7704058194693,2.086760755493894,8.519455652054981,0.13372804357771323,1099.57
2020-06-29,1087.17,1052.7115,24.586864545076875,1101.8852290901536,1003.5377709098461,2.0795046845547422,8.606394707828004,0.14044994398207428,1103.8400000000001
2020-06-30,1093.632,1057.1205,24.760665851731662,1106.6418317034634,1007.5991682965366,1.7289316957930736,8.394984536775581,0.1182002970015482,1099.93
2020-07-01,1104.2940000000003,1060.4305,28.500515872525078,1117.43153174505,1003.4294682549498,2.1062601206411644,8.020426065162907,0.1423084563936163,1120.46
2020-07-02,1117.296,1066.3,36.252051557192004,1138.804103114384,993.795896885616,2.658608157608646,7.957572856202501,0.13152177028692635,1162.6799999999998
2020-07-03,1129.6299999999999,1072.6415000000002,41.14310881417168,1154.9277176283435,990.3552823716568,2.1534225913789533,7.98112300108212,0.11398661080805687,1161.24
2020-07-06,1151.932,1081.2845,51.362963666234926,1184.0104273324698,978.5585726675301,2.6101589633958784,8.130661816475007,0.15778656704147903,1215.35
2020-07-07,1190.802,1093.0855,69.65199588896066,1232.3894917779212,953.7815082220786,2.8885676200972723,8.210071862291795,0.17355399871391342,1294.28
2020-07-08,1223.9399999999998,1105.451,80.6061983968974,1266.6633967937948,944.2386032062052,2.241750679150691,8.10658636313405,0.1818878432418934,1286.15
2020-07-09,1253.4940000000001,1118.609,91.3723020279926,1301.3536040559852,935.8643959440147,2.0995531002516294,8.226480644093966,0.11865819003329461,1310.45
2020-07-10,1284.25,1131.6365,99.92054961054622,1331.4775992210925,931.7954007789076,1.835293147553349,8.12284692882678,0.110589133052737,1315.02
2020-07-13,1315.572,1148.5475000000001,110.53702165599935,1369.6215433119987,927.4734566880014,2.0211554161037437,8.00623021141865,0.12423512756568543,1371.96
2020-07-14,1326.5700000000002,1163.6,116.49318697042425,1396.5863739408485,930.6136260591514,1.5938271140881286,7.796645174289743,0.10506162062119785,1349.27
2020-07-15,1336.69,1179.47,117.42372924359701,1414.317458487194,944.622541512806,1.3394226278891264,7.631691223892444,0.1095318805488297,1336.75
2020-07-16,1318.722,1188.5230000000001,112.96344742297883,1414.4498948459577,962.5961051540424,0.2840476342745953,7.812200022323919,0.14487266502960736,1220.61
2020-07-17,1305.884,1198.941,108.2963909541038,1415.5337819082076,982.3482180917924,0.4791387740888849,7.83476312769794,0.12439808444089571,1250.83
2020-07-20,1280.182,1208.714,102.6282698511061,1413.9705397022121,1003.4574602977877,0.33846424625880733,7.935025097601784,0.10223365175985026,1243.45
2020-07-21,1264.446,1218.8625,97.86670719724577,1414.5959143944915,1023.1290856055084,0.528550530424464,7.9355349344978166,0.13203967797042085,1270.59
2020-07-22,1252.566,1229.3725,91.81642387623741,1413.0053477524748,1045.739652247525,0.522537232169601,7.8483272571306015,0.13967284608231223,1277.35
2020-07-23,1263.264,1238.194,86.83725906605468,1411.8685181321093,1064.5194818678906,0.41348610476854475,7.788321167883211,0.12931167651923606,1274.1
2020-07-24,1253.514,1243.3195,81.05737873324729,1405.4342574664947,1081.2047425335054,-0.5087692279775751,7.715155577900676,0.19426423211457722,1202.08
2020-07-27,1250.148,1249.4585,74.30600678949058,1398.070513578981,1100.8464864210189,-0.30735738585309386,7.750055029716046,0.1574526988353826,1226.62
2020-07-28,1248.864,1257.6705,65.45998669134745,1388.5904733826949,1126.750526617305,0.09928966271634201,7.597275858469888,0.14281515850578808,1264.17
2020-07-29,1246.432,1264.907,56.938410964459564,1378.783821928919,1151.0301780710809,0.0049702827178787126,7.569003115264797,0.16839436694495694,1265.19
2020-07-30,1245.982,1270.3655,51.60559511433858,1373.5766902286773,1167.154309771323,0.028766260648883223,7.557956068887284,0.15153657207395765,1271.85
2020-07-31,1259.336,1275.7459999999999,44.78870738783893,1365.3234147756777,1186.168585224322,-0.15396738156083437,7.502921279212792,0.15509801081130536,1268.85
2020-08-03,1265.702,1277.901,42.71886812269235,1363.3387362453848,1192.4632637546154,-0.4553257343835758,7.442356916146206,0.17205416621164138,1258.45
2020-08-04,1265.34,1276.305,42.670980463120166,1361.6469609262404,1190.9630390737598,-0.3268028962224714,7.526522593320236,0.1544767349070702,1262.36
2020-08-05,1264.0400000000002,1274.932,42.779176267256915,1360.490352534514,1189.373647465486,-0.3796707047029223,7.4515120451050745,0.13669180341916964,1258.69
2020-08-06,1256.692,1271.165,42.80405668182436,1356.7731133636487,1185.5568866363512,-0.842326704405792,7.547444868532655,0.10106672775225665,1235.1100000000001
2020-08-07,1249.304,1267.0095,42.35432525914778,1351.7181505182955,1182.3008494817043,-0.8287111123891454,7.663295110341843,0.11921207648066398,1231.9099999999999
2020-08-10,1244.858,1260.2225,34.86515903410579,1329.9528180682116,1190.4921819317885,-0.6884379898144258,7.734691653955109,0.12334939771617734,1236.22
2020-08-11,1240.722,1254.8429999999998,28.033432690644062,1310.909865381288,1198.7761346187117,-0.46954649276301647,7.65352052298789,0.14321986796805963,1241.6799999999998
2020-08-12,1234.7140000000002,1249.4379999999999,20.93175593006046,1291.3015118601209,1207.574488139879,-0.9931321609834831,7.674181107067195,0.15497364771151179,1228.65
2020-08-13,1234.946,1250.221,20.071858514107653,1290.3647170282154,1210.0772829717846,-0.6950527271898842,7.699924127465857,0.16671536401266132,1236.27
2020-08-14,1239.818,1250.493,20.117353624220407,1290.7277072484408,1210.258292751559,0.28716500728230926,7.593900902792357,0.1541166117512228,1256.27
2020-08-17,1248.2099999999998,1252.2295,20.95874129280599,1294.1469825856118,1210.312017414388,1.2381707296948856,7.468194929406406,0.13825534021246622,1278.1799999999998
2020-08-18,1258.394,1253.33,22.495093266142547,1298.320186532285,1208.3398134677147,1.745714033517941,7.522024320096877,0.15979977098675294,1292.6
2020-08-19,1267.2579999999998,1253.111,22.26912564161257,1297.6492512832253,1208.5727487167749,0.891772776336174,7.3705835251726555,0.11286393008852155,1272.97
2020-08-20,1271.15,1252.1924999999999,21.730179565461306,1295.6528591309225,1208.7321408690773,0.16279202798778342,7.470833762753787,0.12104463324806525,1255.73
2020-08-21,1273.05,1255.377,18.413493936436492,1292.2039878728729,1218.550012127127,0.5644230278010647,7.457351290684623,0.15943401623452985,1265.77
2020-08-24,1273.318,1258.0220000000002,17.85626429958544,1293.734528599171,1222.3094714008294,1.203947233268659,7.314875135722041,0.133607173400368,1279.52
2020-08-25,1274.712,1259.792,20.110036404997597,1300.012072809995,1219.5719271900048,1.9780173043403684,7.094972329049807,0.1466727850384792,1299.57
2020-08-26,1279.8220000000001,1261.4585000000002,21.883703207008402,1305.225906414017,1217.6910935859835,1.6935661962428097,7.060204414990432,0.10002289202594429,1298.52
2020-08-27,1288.8939999999998,1262.9204999999997,23.529328277924147,1309.979156555848,1215.8618434441514,1.6222095059046737,7.031942512749189,0.10602888205012904,1301.09
2020-08-28,1300.6739999999998,1265.7115,27.281191376010774,1320.2738827520213,1211.1491172479784,2.1611409555905348,7.073124885384192,0.1292621362783506,1324.67
