Date,Close_1,Vol_1,Close_2,Vol_2,price_spread,price_ratio,volume_ratio
2020-04-30,3.29,1040639,4.04,510898,-0.75,0.8143564356435643,2.0368821173698075
2020-05-06,3.23,1620612,3.95,685852,-0.7200000000000002,0.8177215189873417,2.362917947312248
2020-05-07,3.22,788982,3.92,534243,-0.6999999999999997,0.8214285714285715,1.4768223448880005
2020-05-08,3.22,1148278,3.96,615141,-0.7399999999999998,0.8131313131313131,1.8666907261912309
2020-05-11,3.26,1130519,4.0,580235,-0.7400000000000002,0.815,1.9483812593173455
2020-05-12,3.25,1016321,3.96,486629,-0.71,0.8207070707070707,2.0884924655127417
2020-05-13,3.25,556280,3.99,356542,-0.7400000000000002,0.8145363408521303,1.5602088954456979
2020-05-14,3.22,811525,3.93,329527,-0.71,0.8193384223918575,2.46269653169543
2020-05-15,3.21,959061,3.92,370461,-0.71,0.8188775510204082,2.5888312130021784
2020-05-18,3.22,936179,3.93,468427,-0.71,0.8193384223918575,1.998559007059798
2020-05-19,3.24,1361801,4.0,905669,-0.7599999999999998,0.81,1.5036409549184084
2020-05-20,3.24,867649,4.02,561380,-0.7799999999999994,0.8059701492537314,1.5455645017635113
2020-05-21,3.22,810031,4.04,582498,-0.8199999999999998,0.7970297029702971,1.390615933445265
2020-05-22,3.17,1433771,3.93,910668,-0.7600000000000002,0.8066157760814249,1.5744168017323548
2020-05-25,3.21,1055065,3.94,441702,-0.73,0.8147208121827412,2.388635324268398
2020-05-26,3.2,925221,3.95,412207,-0.75,0.810126582278481,2.2445543137307227
2020-05-27,3.24,1195940,3.98,456330,-0.7399999999999998,0.814070351758794,2.6207788223434796
2020-05-28,3.29,1457287,4.03,765035,-0.7400000000000002,0.8163771712158808,1.9048631761945531
2020-05-29,3.24,1257614,3.98,475965,-0.7399999999999998,0.814070351758794,2.642240500877165
2020-06-01,3.28,1050079,4.01,542272,-0.73,0.8179551122194514,1.936443334710256
2020-06-02,3.31,1528292,4.02,871349,-0.7099999999999995,0.8233830845771145,1.7539378595717674
2020-06-03,3.31,1345468,4.04,761675,-0.73,0.8193069306930693,1.7664594479272655
2020-06-04,3.3,763941,4.01,428134,-0.71,0.8229426433915212,1.784350226798152
2020-06-05,3.33,1098658,4.04,465149,-0.71,0.8242574257425742,2.3619485369204276
2020-06-08,3.36,1709294,4.01,916960,-0.6499999999999999,0.8379052369077307,1.8640878555225964
2020-06-09,3.38,1186765,4.04,727648,-0.6600000000000001,0.8366336633663366,1.6309602994854655
2020-06-10,3.39,1301162,4.01,537316,-0.6199999999999997,0.8453865336658355,2.421595485710457
2020-06-11,3.39,2019545,3.96,898946,-0.5699999999999998,0.8560606060606061,2.2465698718276736
2020-06-12,3.34,3797260,3.99,895596,-0.6500000000000004,0.8370927318295739,4.239925144819763
2020-06-15,3.36,2160776,3.88,937620,-0.52,0.865979381443299,2.3045327531409314
2020-06-16,3.42,1230380,3.92,517173,-0.5,0.8724489795918368,2.379049176967862
2020-06-17,3.38,879845,3.92,418317,-0.54,0.8622448979591837,2.1032972602117534
2020-06-18,3.31,2109655,3.89,857071,-0.5800000000000001,0.8508997429305912,2.4614705199452556
2020-06-19,3.32,1986051,3.89,718036,-0.5700000000000003,0.8534704370179947,2.765949061049864
2020-06-22,3.28,1569840,3.91,777327,-0.6300000000000003,0.8388746803069053,2.0195361797544664
2020-06-23,3.26,1798935,3.88,548727,-0.6200000000000001,0.8402061855670103,3.278378865993472
2020-06-24,3.34,1941728,3.93,680153,-0.5900000000000003,0.8498727735368956,2.8548400139380403
2020-06-29,3.37,3000963,3.89,1131831,-0.52,0.8663239074550129,2.6514232248454053
2020-06-30,3.36,2135599,3.92,726096,-0.56,0.8571428571428571,2.94120749873295
2020-07-01,3.37,1953424,3.97,961277,-0.6000000000000001,0.8488664987405541,2.032113532311706
2020-07-02,3.44,3336395,4.09,2159931,-0.6499999999999999,0.8410757946210269,1.5446766586525218
2020-07-03,3.54,3494608,4.29,2028626,-0.75,0.8251748251748252,1.722647742856495
2020-07-06,3.98,7463596,4.86,3831752,-0.8800000000000003,0.8189300411522633,1.947828565105466
2020-07-07,3.94,6224565,4.86,3221484,-0.9200000000000004,0.8106995884773662,1.9322042263751738
2020-07-08,3.85,6130511,4.84,2052587,-0.9899999999999998,0.7954545454545455,2.986724070648406
2020-07-09,3.76,5693420,4.78,1678540,-1.0200000000000005,0.7866108786610878,3.3918881885448067
2020-07-10,3.6,6260793,4.48,2312000,-0.8800000000000003,0.8035714285714285,2.7079554498269895
2020-07-13,3.59,6089284,4.43,2591244,-0.8399999999999999,0.8103837471783296,2.349946203445141
2020-07-14,3.52,4639220,4.35,1700162,-0.8299999999999996,0.8091954022988507,2.7286929127930164
2020-07-15,3.46,4611494,4.24,1371337,-0.7800000000000002,0.8160377358490566,3.362772243438338
2020-07-16,3.44,4922858,4.23,1589368,-0.7900000000000005,0.8132387706855791,3.0973682621016656
2020-07-17,3.44,2975298,4.22,1029948,-0.7799999999999998,0.8151658767772513,2.88878467650794
2020-07-20,3.51,3865924,4.33,1293219,-0.8200000000000003,0.810623556581986,2.989380762268417
2020-07-21,3.48,2262538,4.3,927177,-0.8199999999999998,0.8093023255813954,2.4402438800789925
2020-07-22,3.47,2926611,4.27,1042185,-0.7999999999999994,0.8126463700234193,2.808149224945667
2020-07-23,3.41,3751366,4.2,1347029,-0.79,0.8119047619047619,2.784918513261407
2020-07-24,3.36,3637610,4.05,1884913,-0.69,0.8296296296296296,1.9298556485100373
2020-07-27,3.35,2176345,3.99,1379497,-0.6400000000000001,0.8395989974937343,1.5776366313228662
2020-07-28,3.36,1748446,4.01,1001372,-0.6499999999999999,0.8379052369077307,1.7460504188253716
2020-07-29,3.4,2758567,4.07,905185,-0.6700000000000004,0.8353808353808353,3.047517358330065
2020-07-30,3.36,1537829,4.05,740575,-0.69,0.8296296296296296,2.076533774432029
2020-07-31,3.34,2549673,4.05,852677,-0.71,0.8246913580246914,2.9901979295794305
2020-08-03,3.36,2446868,4.08,1039074,-0.7200000000000002,0.8235294117647058,2.3548544184533537
2020-08-04,3.43,4012205,4.18,1617802,-0.7499999999999996,0.820574162679426,2.480034639591248
2020-08-05,3.38,2052320,4.14,842266,-0.7599999999999998,0.8164251207729469,2.4366649015869095
2020-08-06,3.4,2099271,4.12,744818,-0.7200000000000002,0.8252427184466019,2.818501969608683
2020-08-07,3.36,1921433,4.11,651436,-0.7500000000000004,0.8175182481751824,2.9495345667110815
2020-08-10,3.37,2009869,4.14,744668,-0.7699999999999996,0.8140096618357489,2.699013520119033
2020-08-11,3.36,2767246,4.13,914684,-0.77,0.8135593220338982,3.025357391186464
2020-08-12,3.37,2256124,4.14,823678,-0.7699999999999996,0.8140096618357489,2.7390849336755383
2020-08-13,3.36,1163829,4.13,437976,-0.77,0.8135593220338982,2.6572894405172884
2020-08-14,3.4,2085845,4.16,663806,-0.7600000000000002,0.8173076923076923,3.142250898605918
2020-08-17,3.47,5486933,4.3,2181706,-0.8299999999999996,0.8069767441860466,2.514973603226099
2020-08-18,3.43,2371955,4.25,987546,-0.8199999999999998,0.8070588235294118,2.401867862357804
2020-08-19,3.41,1630051,4.2,651401,-0.79,0.8119047619047619,2.502377183946601
2020-08-20,3.38,1642453,4.13,840197,-0.75,0.8184019370460048,1.9548427333113543
2020-08-21,3.39,1301845,4.15,446700,-0.7600000000000002,0.8168674698795181,2.914360868591896
2020-08-24,3.37,1200786,4.15,489656,-0.7800000000000002,0.8120481927710843,2.45230529187838
2020-08-25,3.38,1548987,4.14,426094,-0.7599999999999998,0.8164251207729469,3.635317559036269
2020-08-26,3.36,1514622,4.09,579029,-0.73,0.8215158924205379,2.6157964454284675
2020-08-27,3.35,1416657,4.08,599138,-0.73,0.821078431372549,2.3644919868210663
2020-08-28,3.38,2103678,4.14,628304,-0.7599999999999998,0.8164251207729469,3.3481849550536045
2020-08-31,3.34,2631484,4.13,1236511,-0.79,0.8087167070217918,2.128152519468084
2020-09-01,3.34,1566484,4.13,661147,-0.79,0.8087167070217918,2.3693429751628607
2020-09-02,3.3,2729008,4.1,745848,-0.7999999999999998,0.8048780487804879,3.658933187459107
2020-09-03,3.29,1839672,4.06,797267,-0.7699999999999996,0.810344827586207,2.3074729043093467
2020-09-04,3.28,1409394,4.04,586056,-0.7600000000000002,0.8118811881188118,2.404879397190712
2020-09-07,3.28,1525627,4.04,561114,-0.7600000000000002,0.8118811881188118,2.718925209493971
2020-09-08,3.33,1995481,4.15,935537,-0.8200000000000003,0.8024096385542168,2.1329792407996693
2020-09-09,3.32,1613341,4.11,653872,-0.7900000000000005,0.8077858880778588,2.4673651723884795
2020-09-10,3.29,1444378,4.07,662097,-0.7800000000000002,0.8083538083538083,2.1815202304194097
2020-09-11,3.31,1494302,4.08,566624,-0.77,0.8112745098039216,2.637202095216581
2020-09-14,3.31,1027571,4.06,529978,-0.7499999999999996,0.8152709359605912,1.9388936899267517
2020-09-15,3.3,828081,4.05,344164,-0.75,0.8148148148148148,2.4060651317395196
2020-09-16,3.32,1076156,4.06,493987,-0.7399999999999998,0.8177339901477833,2.17851077052635
2020-09-17,3.32,1208864,4.08,524185,-0.7600000000000002,0.8137254901960784,2.3061781622900313
2020-09-18,3.36,2607344,4.17,1081662,-0.81,0.8057553956834532,2.410497918943256
2020-09-21,3.34,1217665,4.14,560743,-0.7999999999999998,0.8067632850241546,2.1715206431466823
2020-09-22,3.31,1097050,4.12,535037,-0.81,0.8033980582524272,2.0504189429889896
2020-09-23,3.3,1005836,4.1,399036,-0.7999999999999998,0.8048780487804879,2.5206648021732376
2020-09-24,3.28,1265965,4.06,490899,-0.7799999999999998,0.8078817733990148,2.5788706027105373
2020-09-25,3.27,1080018,4.07,471553,-0.8000000000000003,0.8034398034398034,2.2903427610470084
2020-09-28,3.32,1634647,4.12,730869,-0.8000000000000003,0.8058252427184466,2.2365800163914464
2020-09-29,3.29,1156134,4.07,436193,-0.7800000000000002,0.8083538083538083,2.650510209930008
2020-09-30,3.3,1512343,4.08,583989,-0.7800000000000002,0.8088235294117646,2.5896772028240256
2020-10-09,3.29,1289984,4.07,684612,-0.7800000000000002,0.8083538083538083,1.8842556075558126
2020-10-12,3.34,2525438,4.16,1216081,-0.8200000000000003,0.8028846153846153,2.0767021275720943
2020-10-13,3.3,1674337,4.1,1030460,-0.7999999999999998,0.8048780487804879,1.6248442443180715
2020-10-14,3.3,1408489,4.1,624998,-0.7999999999999998,0.8048780487804879,2.2535896114867566
2020-10-15,3.31,2011509,4.16,1190919,-0.8500000000000001,0.7956730769230769,1.6890393049401344
2020-10-16,3.37,5009558,4.33,3167931,-0.96,0.7782909930715936,1.5813343156779613
2020-10-19,3.4,3458163,4.45,2490650,-1.0500000000000003,0.7640449438202247,1.388458033043583
2020-10-20,3.36,2406896,4.28,1715249,-0.9200000000000004,0.7850467289719626,1.4032341660015544
2020-10-21,3.43,3258762,4.36,1078576,-0.9300000000000002,0.786697247706422,3.021355935974841
2020-10-22,3.44,1910635,4.4,984893,-0.9600000000000004,0.7818181818181817,1.9399416992505785
2020-10-23,3.44,2356156,4.4,1097301,-0.9600000000000004,0.7818181818181817,2.147228517972735
2020-10-26,3.4,1797836,4.37,888519,-0.9700000000000002,0.7780320366132722,2.02340749044196
2020-10-27,3.41,1597959,4.32,776861,-0.9100000000000001,0.7893518518518519,2.056943262694356
2020-10-28,3.38,1820639,4.22,786916,-0.8399999999999999,0.8009478672985783,2.3136383044696003
2020-10-29,3.34,1674462,4.22,725254,-0.8799999999999999,0.7914691943127963,2.3087938846252487
2020-10-30,3.3,2107643,4.22,835925,-0.9199999999999999,0.7819905213270142,2.5213302628824357
2020-11-02,3.32,1572267,4.17,913138,-0.8500000000000001,0.7961630695443644,1.72182846404377
2020-11-03,3.33,1353574,4.2,812079,-0.8700000000000001,0.7928571428571428,1.6668008900611886
2020-11-04,3.33,1464985,4.28,724488,-0.9500000000000002,0.7780373831775701,2.022096984353088
2020-11-05,3.33,1637350,4.29,882807,-0.96,0.7762237762237763,1.8547089001333248
2020-11-06,3.34,1659587,4.32,924253,-0.9800000000000004,0.773148148148148,1.795598174958588
2020-11-09,3.36,2256021,4.33,950504,-0.9700000000000002,0.7759815242494226,2.373499743294084
2020-11-10,3.4,2591684,4.38,1309527,-0.98,0.776255707762557,1.9790993236489205
2020-11-11,3.45,3096115,4.51,1710228,-1.0599999999999996,0.7649667405764967,1.8103521869598673
2020-11-12,3.39,1398752,4.46,660538,-1.0699999999999998,0.7600896860986548,2.117595051306662
2020-11-13,3.34,1922654,4.33,790075,-0.9900000000000002,0.7713625866050808,2.4335082112457678
2020-11-16,3.36,1282416,4.35,679809,-0.9899999999999998,0.7724137931034483,1.8864357488647547
2020-11-17,3.38,1220333,4.41,646556,-1.0300000000000002,0.7664399092970521,1.8874358910906404
2020-11-18,3.41,1935618,4.5,1244214,-1.0899999999999999,0.7577777777777778,1.555695402880855
2020-11-19,3.42,1545694,4.58,1404951,-1.1600000000000001,0.7467248908296943,1.1001764474348217
2020-11-20,3.41,1265721,4.5,648838,-1.0899999999999999,0.7577777777777778,1.9507504184403504
2020-11-23,3.45,2825800,4.64,1201710,-1.1899999999999995,0.7435344827586208,2.351482470812426
2020-11-24,3.43,1893180,4.57,942736,-1.1400000000000001,0.75054704595186,2.0081762020332308
2020-11-25,3.42,2002930,4.55,962443,-1.13,0.7516483516483516,2.08108947750672
2020-11-26,3.47,1973923,4.67,1085966,-1.1999999999999997,0.7430406852248395,1.8176655622735887
2020-11-27,3.77,9297495,4.96,3146832,-1.19,0.7600806451612904,2.954557154624079
2020-11-30,3.7,12456636,5.08,5441024,-1.38,0.7283464566929134,2.289391849769455
2020-12-01,3.85,5303736,5.23,2425326,-1.3800000000000003,0.7361376673040153,2.186813648969252
2020-12-02,3.83,3518096,5.24,1781578,-1.4100000000000001,0.7309160305343512,1.9747078152065192
2020-12-03,3.76,2788019,5.23,1048842,-1.4700000000000006,0.7189292543021032,2.6581877918695094
2020-12-04,3.69,3302805,5.07,1327346,-1.3800000000000003,0.7278106508875739,2.4882773594827574
2020-12-07,3.57,2754023,4.9,1098311,-1.3300000000000005,0.7285714285714285,2.5075074364182823
2020-12-08,3.5,2661064,4.7,1790354,-1.2000000000000002,0.7446808510638298,1.4863339875801098
2020-12-09,3.48,2437226,4.65,1194616,-1.1700000000000004,0.7483870967741935,2.040175252968318
2020-12-10,3.44,2594727,4.51,1690564,-1.0699999999999998,0.762749445676275,1.5348292049280594
2020-12-11,3.46,2792733,4.42,1529319,-0.96,0.7828054298642534,1.8261284924858712
2020-12-14,3.43,2721060,4.46,1194673,-1.0299999999999998,0.7690582959641256,2.277660916418133
2020-12-15,3.39,3407518,4.36,1678891,-0.9700000000000002,0.7775229357798165,2.029624317481004
2020-12-16,3.38,2660675,4.36,1613752,-0.9800000000000004,0.775229357798165,1.648750861346725
2020-12-17,3.41,3311279,4.38,1473175,-0.9699999999999998,0.7785388127853882,2.2477159875778505
2020-12-18,3.38,2197722,4.34,1191733,-0.96,0.7788018433179723,1.8441395849573687
2020-12-21,3.38,2058288,4.29,1506220,-0.9100000000000001,0.7878787878787878,1.3665254743662945
2020-12-22,3.32,3657494,4.16,2225333,-0.8400000000000003,0.798076923076923,1.6435715463708127
2020-12-23,3.34,2191464,4.17,1472595,-0.8300000000000001,0.8009592326139089,1.4881647703543743
2020-12-24,3.34,1222628,4.2,824026,-0.8600000000000003,0.7952380952380952,1.4837250280937737
2020-12-25,3.35,1532839,4.2,614143,-0.8500000000000001,0.7976190476190476,2.4958991635498573
2020-12-28,3.35,2319268,4.17,1267059,-0.8199999999999998,0.8033573141486811,1.8304340997538393
2020-12-29,3.36,2542023,4.18,1184431,-0.8199999999999998,0.8038277511961722,2.1461976256953763
2020-12-30,3.34,2540785,4.15,1333440,-0.8100000000000005,0.8048192771084336,1.9054363150947924
2020-12-31,3.37,3100040,4.21,1824757,-0.8399999999999999,0.8004750593824228,1.6988782615986677
2021-01-04,3.39,3539512,4.18,1955597,-0.7899999999999996,0.8110047846889953,1.8099393688986023
2021-01-05,3.35,3710104,4.13,1816629,-0.7799999999999998,0.8111380145278451,2.0423014275341855
2021-01-06,3.35,3463184,4.19,1346544,-0.8400000000000003,0.7995226730310262,2.57190555971435
2021-01-07,3.38,3190474,4.24,1798607,-0.8600000000000003,0.7971698113207547,1.7738583248035842
2021-01-08,3.38,3422030,4.27,1836193,-0.8899999999999997,0.791569086651054,1.8636548554536478
2021-01-11,3.37,4956515,4.38,2684474,-1.0099999999999998,0.769406392694064,1.846363570665985
2021-01-12,3.4,3504957,4.42,1827318,-1.02,0.7692307692307693,1.9180881488607895
2021-01-13,3.44,4046442,4.51,1537755,-1.0699999999999998,0.762749445676275,2.6313957685066867
2021-01-14,3.46,3884096,4.48,1500280,-1.0200000000000005,0.7723214285714285,2.588914069373717
2021-01-15,3.53,7006634,4.62,2914590,-1.0900000000000003,0.764069264069264,2.4039861524262416
2021-01-18,3.52,3981898,4.69,1786203,-1.1700000000000004,0.7505330490405117,2.22925277809969
2021-01-19,3.58,4330690,4.88,2607771,-1.2999999999999998,0.7336065573770492,1.6606864636503742
2021-01-20,3.53,3145665,4.71,1846212,-1.1800000000000002,0.7494692144373672,1.703848203781581
2021-01-21,3.51,2456775,4.67,1636535,-1.1600000000000001,0.7516059957173448,1.5012052904459727
2021-01-22,3.42,2774287,4.51,1775989,-1.0899999999999999,0.7583148558758315,1.562108211255813
2021-01-25,3.43,2190552,4.54,1528691,-1.1099999999999999,0.7555066079295154,1.4329593096315736
2021-01-26,3.41,2103794,4.6,1097441,-1.1899999999999995,0.741304347826087,1.9169996382493455
2021-01-27,3.45,3709866,4.66,1463141,-1.21,0.740343347639485,2.535549205442264
2021-01-28,3.41,2850795,4.59,1306428,-1.1799999999999997,0.7429193899782136,2.1821294399691373
2021-01-29,3.47,4111437,4.69,1894632,-1.2200000000000002,0.7398720682302772,2.1700451591654737
2021-02-01,3.52,3813222,4.69,1617046,-1.1700000000000004,0.7505330490405117,2.3581407084275896
2021-02-02,3.47,2599986,4.65,1061603,-1.1800000000000002,0.7462365591397849,2.449113274924807
2021-02-03,3.42,3375579,4.6,1237519,-1.1799999999999997,0.7434782608695653,2.727698726241779
2021-02-04,3.45,2524440,4.56,1640105,-1.1099999999999994,0.7565789473684211,1.5391941369607434
2021-02-05,3.56,5937442,4.85,3502706,-1.2899999999999996,0.7340206185567011,1.6951014444261094
2021-02-08,3.54,3671269,4.87,2238483,-1.33,0.7268993839835729,1.6400700831768658
2021-02-09,3.53,2782988,4.83,1515097,-1.3000000000000003,0.7308488612836438,1.8368381694373364
2021-02-10,3.63,6647042,5.09,3558165,-1.46,0.7131630648330058,1.8681095452290717
2021-02-18,3.62,3284009,5.03,2152975,-1.4100000000000001,0.7196819085487077,1.5253354079819785
2021-02-19,3.62,2424131,5.04,1477923,-1.42,0.7182539682539683,1.6402282121599028
2021-02-22,3.75,6020820,5.22,2221512,-1.4699999999999998,0.7183908045977012,2.710235191167097
2021-02-23,3.76,4671505,5.31,2292304,-1.5499999999999998,0.7080979284369116,2.0379081483084267
2021-02-24,3.68,3850657,5.08,1691877,-1.4,0.7244094488188977,2.2759674609915495
2021-02-25,3.82,5097002,5.29,1979649,-1.4700000000000002,0.722117202268431,2.574699858409243
2021-02-26,3.75,4351701,5.19,2465777,-1.4400000000000004,0.722543352601156,1.7648396428387483
2021-03-01,3.72,2406633,5.2,1077804,-1.48,0.7153846153846154,2.232904127281027
2021-03-02,3.67,2500313,4.98,1674060,-1.3100000000000005,0.7369477911646586,1.4935623573826506
2021-03-03,3.83,4469111,5.42,2722066,-1.5899999999999999,0.7066420664206642,1.6418084646000501
2021-03-04,3.83,3734192,5.38,1636708,-1.5499999999999998,0.7118959107806692,2.281526087732204
2021-03-05,3.95,4787744,5.39,1849724,-1.4399999999999995,0.7328385899814472,2.588355884445463
2021-03-08,3.91,4291683,5.27,1791475,-1.3599999999999994,0.7419354838709679,2.3956142284988626
2021-03-09,3.84,4663950,5.15,1733356,-1.3100000000000005,0.745631067961165,2.6907051984704817
2021-03-10,3.78,3067843,5.15,1224907,-1.3700000000000006,0.7339805825242718,2.5045517741346894
