Date,Open,High,Low,Close,Volume
2020-05-07,113.8,117.42,112.79,117.33,277962
2020-05-08,118.07,120.92,116.35,118.32,243267
2020-05-11,118.64,120.52,116.42,117.27,236820
2020-05-12,116.42,119.21,116.31,118.32,151845
2020-05-13,118.32,121.63,117.72,121.42,196350
2020-05-14,121.32,122.42,119.82,121.72,153613
2020-05-15,122.92,123.41,119.5,120.64,160644
2020-05-18,120.42,127.88,120.02,126.61,248810
2020-05-19,128.75,128.91,125.79,126.84,176506
2020-05-20,127.92,128.4,125.93,126.27,170412
2020-05-21,127.28,128.95,126.45,127.1,170922
2020-05-22,126.18,126.2,119.07,119.67,383526
2020-05-25,119.43,122.82,116.52,122.45,243560
2020-05-26,122.45,124.54,121.57,123.23,165119
2020-05-27,123.24,123.82,121.1,121.58,145963
2020-05-28,121.57,123.44,119.92,121.58,148184
2020-05-29,120.42,124.01,120.25,123.62,163217
2020-06-01,125.48,135.6,125.48,134.01,357844
2020-06-02,133.81,139.07,133.44,134.19,291586
2020-06-03,136.28,137.18,132.1,133.66,252759
2020-06-04,133.45,135.4,132.42,134.27,136318
2020-06-05,134.53,136.1,133.02,135.51,159859
2020-06-08,134.92,140.37,134.72,136.03,222551
2020-06-09,136.0,138.42,134.43,138.03,161119
2020-06-10,138.07,139.2,136.5,137.96,149481
2020-06-11,137.22,138.16,133.37,135.49,199461
2020-06-12,132.42,137.3,131.52,136.92,176476
2020-06-15,134.42,136.3,131.92,132.42,266220
2020-06-16,132.52,134.68,131.82,133.1,259847
2020-06-17,132.68,132.92,129.32,131.3,232423
2020-06-18,132.02,134.0,131.38,133.78,199490
2020-06-19,133.92,141.92,133.85,140.99,387028
2020-06-22,141.62,141.62,138.62,140.62,216312
2020-06-23,140.62,146.02,139.7,145.6,265325
2020-06-24,146.03,148.92,144.62,146.23,187986
2020-06-29,144.23,146.12,143.42,145.12,199936
2020-06-30,146.16,149.29,146.12,148.74,189898
2020-07-01,148.74,162.72,148.74,159.6,271818
2020-07-02,157.62,169.96,157.5,167.11,348870
2020-07-03,167.61,168.12,160.12,166.34,308159
2020-07-06,166.33,173.62,163.18,170.44,328431
2020-07-07,170.4,184.0,167.94,179.51,384111
2020-07-08,179.12,183.42,176.62,180.98,292323
2020-07-09,181.01,182.98,179.12,181.34,295243
2020-07-10,180.62,189.42,178.42,184.62,335476
2020-07-13,184.62,202.62,184.62,195.82,488807
2020-07-14,195.92,202.95,189.65,198.52,438733
2020-07-15,196.62,203.62,195.22,201.57,371700
2020-07-16,198.62,198.67,179.18,179.18,705737
2020-07-17,172.62,187.32,172.62,183.01,529767
2020-07-20,183.12,186.12,168.63,179.3,442907
2020-07-21,178.62,186.52,176.42,183.2,317859
2020-07-22,181.87,190.49,180.37,186.52,280663
2020-07-23,184.92,189.52,183.22,187.69,265413
2020-07-24,185.62,186.57,175.62,179.01,405386
2020-07-27,181.01,184.42,179.03,181.72,246347
2020-07-28,183.51,194.56,182.29,191.62,384497
2020-07-29,191.97,193.1,186.63,192.6,301364
2020-07-30,191.62,195.67,190.62,193.94,253226
2020-07-31,194.13,198.63,191.9,195.12,262318
2020-08-03,195.8,197.55,192.82,195.34,201454
2020-08-04,195.12,197.42,191.62,193.42,206769
2020-08-05,193.22,195.38,190.62,195.1,186712
2020-08-06,195.1,196.16,187.28,188.64,323044
2020-08-07,187.62,190.62,180.8,184.88,287236
2020-08-10,184.88,186.5,180.56,183.56,191521
2020-08-11,184.62,190.97,184.62,186.62,250091
2020-08-12,185.54,187.5,180.66,184.09,180250
2020-08-13,185.62,187.62,183.12,184.52,123210
2020-08-14,183.92,190.92,183.84,190.52,244315
2020-08-17,192.12,199.62,192.12,197.61,315156
2020-08-18,197.61,200.62,195.74,198.19,190382
2020-08-19,198.09,203.58,194.89,199.82,238473
2020-08-20,197.62,198.54,193.62,194.06,184907
2020-08-21,197.62,198.6,194.06,196.02,157319
2020-08-24,197.6,203.92,196.81,202.62,231522
2020-08-25,203.62,214.37,203.61,213.22,285479
2020-08-26,213.02,217.49,209.82,214.27,262100
2020-08-27,216.6,216.6,208.76,215.7,213489
2020-08-28,213.6,222.48,210.82,218.12,327242
2020-08-31,219.62,224.32,217.62,217.62,315715
2020-09-01,215.1,217.42,210.72,213.86,300870
2020-09-02,212.82,217.4,211.42,212.62,196331
2020-09-03,213.02,220.62,212.81,216.26,275696
2020-09-04,211.62,211.62,203.89,207.84,370921
2020-09-07,206.97,211.07,202.72,204.51,236227
2020-09-08,204.76,206.97,195.22,199.55,357085
2020-09-09,196.43,198.28,193.62,194.62,227061
2020-09-10,197.62,203.38,197.58,200.82,231541
2020-09-11,199.07,205.5,197.8,205.5,204701
2020-09-14,206.7,209.06,201.8,207.7,207492
2020-09-15,207.62,209.02,205.62,207.95,120365
2020-09-16,208.36,209.81,202.62,203.64,184537
2020-09-17,199.68,203.62,196.52,200.27,228016
2020-09-18,200.27,207.14,198.44,207.14,190157
2020-09-21,205.62,207.17,202.09,202.52,130285
2020-09-22,200.08,204.39,199.62,200.52,120914
2020-09-23,194.22,199.11,190.08,196.94,251795
2020-09-24,195.7,198.99,193.5,193.92,163652
2020-09-25,194.63,197.06,193.99,194.82,112517
2020-09-28,195.96,200.47,195.62,197.75,152644
2020-09-29,199.62,200.42,196.39,197.35,99721
2020-09-30,198.62,202.62,197.72,198.62,162342
2020-10-09,202.62,207.17,200.91,205.19,208934
2020-10-12,206.62,219.63,206.62,219.37,324557
2020-10-13,219.37,222.22,216.46,219.89,171911
2020-10-14,219.41,221.95,215.8,217.02,183194
2020-10-15,217.13,218.12,215.96,216.53,111761
2020-10-16,216.52,218.44,212.86,214.5,118358
2020-10-19,217.62,219.22,212.22,213.8,122901
2020-10-20,213.62,218.62,212.62,218.6,179963
2020-10-21,218.6,221.32,217.31,219.39,137077
2020-10-22,219.62,220.61,214.3,219.36,150416
2020-10-23,218.41,219.86,213.92,214.25,134523
2020-10-26,207.62,212.21,200.62,210.23,160000
2020-10-27,210.63,212.97,208.32,211.12,143027
2020-10-28,212.62,219.62,211.04,217.6,170762
2020-10-29,216.42,231.39,216.11,227.62,349627
2020-10-30,224.57,227.62,220.89,221.97,239490
2020-11-02,224.69,228.67,222.12,223.32,157337
2020-11-03,225.72,228.02,223.12,228.02,165351
2020-11-04,227.87,230.62,225.92,230.62,129928
2020-11-05,233.61,237.47,231.67,237.03,189690
2020-11-06,237.67,238.82,232.67,236.92,151165
2020-11-09,238.62,247.62,238.22,247.62,206284
2020-11-10,248.36,256.27,244.87,250.42,223081
2020-11-11,248.32,256.62,245.97,246.52,227873
2020-11-12,246.52,249.11,242.62,245.27,176232
2020-11-13,242.62,244.99,235.62,242.62,188431
2020-11-16,245.62,250.77,241.13,250.62,195778
2020-11-17,250.61,252.17,243.62,246.72,179477
2020-11-18,245.61,247.14,236.62,241.34,194563
2020-11-19,239.96,243.92,237.62,242.32,124482
2020-11-20,244.16,248.12,242.42,246.09,111226
2020-11-23,249.12,255.39,249.12,250.2,156342
2020-11-24,250.2,250.22,244.62,249.41,125035
2020-11-25,249.42,250.01,240.43,240.59,165594
2020-11-26,239.79,242.8,230.32,238.2,199052
2020-11-27,238.2,239.93,235.72,239.92,112593
2020-11-30,238.27,239.61,231.27,231.62,211741
2020-12-01,232.62,236.5,232.62,235.61,136481
2020-12-02,237.62,239.61,234.72,238.17,116378
2020-12-03,237.68,239.62,236.59,239.25,92087
2020-12-04,238.12,245.62,237.77,244.81,170511
2020-12-07,244.83,252.82,244.83,247.86,196216
2020-12-08,249.17,251.67,246.17,249.62,147776
2020-12-09,250.62,251.62,247.12,247.34,116776
2020-12-10,246.62,249.62,244.92,245.29,134102
2020-12-11,246.47,247.61,241.02,245.14,150053
2020-12-14,246.12,251.12,243.7,250.77,181744
2020-12-15,250.77,250.92,244.93,248.42,146118
2020-12-16,250.62,252.62,249.62,251.95,160255
2020-12-17,252.16,257.62,251.83,255.43,199761
2020-12-18,254.52,257.3,251.7,254.48,150825
2020-12-21,252.93,259.6,252.93,259.53,161890
2020-12-22,260.6,265.62,259.59,260.0,187064
2020-12-23,260.62,266.12,252.62,255.91,252216
2020-12-24,253.62,256.52,249.98,252.94,156161
2020-12-25,250.22,255.05,249.12,253.54,111114
2020-12-28,253.62,263.78,253.6,263.57,193812
2020-12-29,263.7,264.28,256.8,258.62,146589
2020-12-30,260.51,265.22,258.88,264.5,168825
2020-12-31,265.63,272.09,265.62,269.47,160038
2021-01-04,269.62,277.62,269.61,275.67,234278
2021-01-05,274.82,297.6,272.12,297.6,314606
2021-01-06,297.77,313.28,295.41,305.92,313430
2021-01-07,305.93,308.3,294.7,307.62,242559
2021-01-08,307.68,309.22,286.56,294.62,378702
2021-01-11,294.05,294.12,277.12,278.82,381953
2021-01-12,276.57,288.92,275.62,287.62,230255
2021-01-13,289.15,291.1,279.74,282.95,233653
2021-01-14,281.62,282.5,266.62,267.02,354896
2021-01-15,265.62,269.91,255.69,265.32,417133
2021-01-18,262.62,264.76,256.95,262.17,272559
2021-01-19,264.62,267.62,257.62,259.12,293889
2021-01-20,257.62,263.23,252.56,262.47,264040
2021-01-21,263.42,276.61,263.12,274.57,294024
2021-01-22,272.7,277.53,270.2,273.18,249467
2021-01-25,273.19,293.95,270.82,293.31,412909
2021-01-26,293.31,293.33,282.72,283.4,241435
2021-01-27,280.52,280.52,264.62,270.2,307938
2021-01-28,265.85,269.62,260.62,263.62,276078
2021-01-29,267.62,272.76,266.4,268.76,220109
2021-02-01,270.63,277.49,269.91,269.91,195760
2021-02-02,269.62,281.95,269.52,281.74,297492
2021-02-03,281.42,286.62,278.74,286.37,224547
2021-02-04,283.62,294.42,282.63,291.22,280575
2021-02-05,291.63,307.62,291.62,297.38,328913
2021-02-08,301.62,308.12,291.42,297.62,266530
2021-02-09,299.62,307.62,295.48,307.12,224780
2021-02-10,310.62,323.3,310.12,320.27,331932
2021-02-18,332.11,334.81,308.51,311.12,343815
2021-02-19,311.22,323.82,303.57,322.02,274750
2021-02-22,319.62,319.92,288.6,290.68,414582
2021-02-23,283.62,300.48,281.79,292.62,278668
2021-02-24,292.62,292.63,266.27,270.7,417248
2021-02-25,274.12,277.6,263.2,266.52,249046
2021-02-26,258.18,264.99,248.62,257.62,288971
2021-03-01,263.62,271.62,258.63,266.64,255063
2021-03-02,270.82,273.5,252.92,258.32,244125
2021-03-03,253.62,264.42,249.23,262.92,211717
2021-03-04,257.62,257.62,242.62,243.93,329359
2021-03-05,235.62,249.81,231.62,244.12,291650
2021-03-08,245.62,247.65,222.06,222.12,383654
2021-03-09,219.62,226.82,207.62,220.12,438746
2021-03-10,225.62,232.62,224.72,230.22,309582
2021-03-11,232.63,247.12,227.7,242.66,301531
2021-03-12,246.72,247.11,233.39,242.07,251438
2021-03-15,240.07,244.12,223.62,228.63,248997
2021-03-16,229.22,240.17,228.17,240.03,231656
2021-03-17,239.12,245.65,232.62,241.93,198878
2021-03-18,242.62,252.62,242.62,248.01,201303
2021-03-19,240.62,242.62,235.29,238.41,197850
2021-03-22,238.57,241.21,232.33,237.12,142782
2021-03-23,237.12,241.6,234.6,239.87,126952
2021-03-24,236.71,246.62,236.24,238.42,179422
2021-03-25,234.56,235.51,229.62,233.6,186259
2021-03-26,235.62,244.8,233.44,243.57,230203
2021-03-29,244.62,257.57,243.61,249.71,281995
2021-03-30,248.12,256.14,248.12,251.08,168708
2021-03-31,248.32,248.32,242.63,245.6,134111
2021-04-01,247.62,251.51,244.63,250.7,121142
2021-04-02,254.63,262.62,252.62,262.18,229626
2021-04-06,263.57,265.62,259.62,262.38,155508
2021-04-07,260.63,261.27,246.42,248.47,244936
2021-04-08,242.62,252.47,241.68,250.7,162114
2021-04-09,248.62,250.12,242.62,242.92,146116
2021-04-12,242.82,244.98,237.62,238.61,133233
2021-04-13,238.88,245.84,238.88,240.52,138757
2021-04-14,240.53,245.23,238.87,241.4,148178
2021-04-15,238.93,240.61,226.94,233.42,285959
2021-04-16,233.42,241.25,233.42,239.42,187543
2021-04-19,237.62,245.83,231.12,243.29,188156
2021-04-20,242.62,251.41,240.63,245.37,199147
2021-04-21,242.62,250.59,241.2,248.47,159232
2021-04-22,248.52,251.62,246.62,248.81,116274
2021-04-23,249.87,258.62,249.87,257.62,207833
2021-04-26,260.62,263.51,252.48,252.62,203904
2021-04-27,254.62,259.44,249.96,259.44,142315
2021-04-28,252.62,263.22,251.42,263.22,220279
2021-04-29,264.68,268.62,258.93,267.12,206936
2021-04-30,264.62,266.92,261.3,262.62,158031
2021-05-06,259.62,263.42,253.42,254.06,168661
2021-05-07,257.63,257.85,248.9,249.72,125008
2021-05-10,248.2,251.62,239.02,241.62,195248
2021-05-11,239.84,253.08,239.61,253.07,192326
2021-05-12,251.82,257.2,251.62,255.13,121063
2021-05-13,251.81,256.17,250.12,253.62,97079
2021-05-14,255.58,266.02,252.8,264.62,218085
2021-05-17,265.84,282.29,265.84,274.81,280615
2021-05-18,275.63,277.62,271.92,277.12,147287
2021-05-19,275.62,286.72,273.65,280.41,167001
2021-05-20,282.32,285.6,279.18,281.13,140240
2021-05-21,282.62,283.31,272.68,274.22,172621
2021-05-24,277.62,282.82,272.97,282.63,157089
2021-05-25,283.62,300.68,282.54,300.65,323059
2021-05-26,298.12,301.63,293.62,296.62,190751
2021-05-27,295.79,303.85,291.84,295.8,164363
2021-05-28,297.74,298.7,292.01,294.52,130245
2021-05-31,292.92,293.24,286.94,292.74,177684
2021-06-01,293.92,294.92,288.0,293.32,163876
2021-06-02,293.32,295.99,286.12,289.46,156532
2021-06-03,289.46,297.62,287.8,291.23,179177
2021-06-04,289.62,296.12,287.13,292.92,175288
2021-06-07,293.98,295.05,286.49,290.53,187370
2021-06-08,290.62,291.12,269.61,275.57,311653
2021-06-09,274.62,277.62,269.17,274.12,171577
2021-06-10,274.63,283.12,273.12,280.67,150773
2021-06-11,280.68,281.62,273.62,279.19,159128
2021-06-15,279.14,281.67,270.39,276.88,145161
2021-06-16,276.88,276.88,266.84,269.94,140630
2021-06-17,268.73,275.62,268.73,271.84,109046
2021-06-18,272.93,274.62,263.62,268.62,190716
2021-06-21,270.62,274.92,268.62,274.49,206028
2021-06-22,275.62,280.12,274.92,277.51,161664
2021-06-23,276.92,277.12,267.62,268.56,230564
2021-06-24,266.12,272.62,261.8,270.32,165518
2021-06-25,268.67,279.0,268.5,277.54,205223
2021-06-28,277.63,284.15,277.63,283.93,161254
2021-06-29,284.1,284.26,274.3,276.17,156720
2021-06-30,273.62,280.02,273.11,275.51,103395
2021-07-01,274.37,276.62,269.62,275.82,136310
2021-07-02,271.62,272.31,262.82,263.65,211692
2021-07-05,261.79,266.12,257.64,258.72,180543
2021-07-06,257.47,258.65,247.84,254.87,238955
2021-07-07,257.62,262.62,256.5,262.21,174544
2021-07-08,262.62,263.41,245.24,247.46,439576
2021-07-09,249.65,250.78,242.2,247.48,213674
2021-07-12,250.2,253.16,242.89,251.15,264247
2021-07-13,251.17,259.54,251.17,256.2,218997
2021-07-14,254.1,257.2,248.2,255.5,209218
2021-07-15,255.2,261.4,252.91,261.03,195495
2021-07-16,261.05,263.56,257.2,257.72,151514
2021-07-19,256.0,262.7,254.69,261.09,143320
2021-07-20,259.2,264.41,257.97,262.5,130092
2021-07-21,262.49,266.17,260.21,261.42,149605
2021-07-22,262.71,264.86,258.85,260.3,143104
2021-07-23,259.06,259.2,248.32,251.41,212304
2021-07-26,248.86,248.86,224.29,229.74,462131
2021-07-27,227.2,229.0,211.2,211.35,423313
2021-07-28,211.38,218.1,205.09,216.88,361143
2021-07-29,225.64,225.99,213.88,215.25,313222
2021-07-30,215.26,215.26,197.04,200.95,427979
2021-08-02,195.57,215.1,192.35,214.65,468444
2021-08-03,209.3,220.86,207.9,220.25,341719
2021-08-04,217.2,219.09,213.2,214.7,230290
2021-08-05,209.2,216.2,205.7,207.37,285511
2021-08-06,205.2,208.1,201.45,206.2,191529
2021-08-09,204.2,216.88,202.2,210.21,264929
2021-08-10,211.46,230.2,207.58,229.1,460837
2021-08-11,226.17,231.32,222.17,226.4,253075
2021-08-12,225.2,228.8,217.35,218.12,237149
2021-08-13,217.2,223.2,216.2,221.0,160031
2021-08-16,220.2,224.57,218.6,220.9,133173
2021-08-17,219.61,222.2,209.98,210.15,218730
2021-08-18,208.2,212.7,204.1,209.2,212645
2021-08-19,209.1,211.49,202.2,202.85,289689
2021-08-20,191.72,196.88,185.59,186.58,534004
2021-08-23,186.59,191.97,185.1,186.24,418364
2021-08-24,188.2,192.85,184.2,190.2,411904
2021-08-25,191.08,199.13,190.86,197.7,381799
2021-08-26,197.57,197.57,186.2,187.37,332283
2021-08-27,187.36,190.2,184.7,185.88,271910
2021-08-30,188.7,190.19,179.66,187.2,347329
2021-08-31,186.7,188.2,179.6,181.89,318552
2021-09-01,181.9,191.26,177.2,187.91,503643
2021-09-02,188.14,188.3,180.4,181.43,374602
2021-09-03,180.0,186.75,176.97,186.09,344795
2021-09-06,184.7,195.5,182.75,191.66,440710
2021-09-07,190.7,194.32,189.26,192.17,259374
2021-09-08,192.2,192.91,186.2,187.92,215537
2021-09-09,187.93,189.41,185.2,187.53,177575
2021-09-10,187.53,194.6,186.7,193.9,318835
2021-09-13,192.2,194.9,187.19,187.99,263428
2021-09-14,187.92,190.01,185.44,185.93,235967
2021-09-15,183.2,184.75,176.9,178.7,382036
2021-09-16,176.2,179.78,172.63,177.2,335387
2021-09-17,176.2,185.2,174.27,182.15,294397
2021-09-22,177.2,178.7,173.65,174.13,249090
2021-09-23,175.02,177.08,172.84,174.62,188113
2021-09-24,174.1,184.2,173.26,180.72,350540
2021-09-27,187.82,200.77,187.82,200.77,760066
2021-09-28,200.52,202.8,194.2,197.14,411459
2021-09-29,197.09,201.43,192.9,198.88,311367
2021-09-30,197.2,203.49,197.2,199.59,331906
2021-10-08,200.8,216.18,197.8,208.42,416279
2021-10-11,209.64,215.43,205.69,208.0,261466
2021-10-12,207.2,210.2,203.21,209.54,203424
2021-10-13,208.57,224.8,207.4,219.69,347774
2021-10-14,218.2,224.88,216.36,220.2,240590
2021-10-15,216.0,218.08,210.21,214.52,302158
2021-10-18,205.15,205.15,192.7,195.52,522287
2021-10-19,193.2,201.08,193.2,199.17,271520
2021-10-20,200.7,202.4,197.08,200.14,171712
2021-10-21,201.2,203.15,199.2,201.19,157814
2021-10-22,202.9,209.12,201.21,205.23,226149
2021-10-25,203.2,205.09,198.2,200.56,248160
2021-10-26,200.56,203.2,198.2,200.86,171975
2021-10-27,199.21,200.86,194.2,196.2,200485
2021-10-28,197.2,200.18,193.98,195.49,219253
2021-10-29,195.47,201.73,195.28,196.71,236335
2021-11-01,180.2,189.72,177.1,185.14,580037
2021-11-02,184.18,186.1,179.85,181.52,349334
2021-11-03,181.72,182.7,178.88,179.33,218920
2021-11-04,181.29,188.06,180.5,187.02,298642
2021-11-05,187.02,194.9,187.01,190.51,301430
2021-11-08,190.2,192.61,187.96,191.19,156374
2021-11-09,189.88,192.88,187.75,188.97,155039
2021-11-10,188.97,190.08,183.4,185.9,172003
2021-11-11,185.86,187.2,183.78,186.71,166521
2021-11-12,187.57,187.87,183.31,184.05,157885
2021-11-15,185.19,187.7,183.31,184.9,207245
2021-11-16,186.09,193.65,185.31,192.2,314357
2021-11-17,191.25,193.2,189.2,191.71,174215
2021-11-18,190.19,191.18,187.75,188.82,132203
2021-11-19,188.08,196.7,187.6,192.8,242930
2021-11-22,194.2,202.2,193.2,196.17,319783
2021-11-23,195.19,198.7,193.56,195.0,193866
2021-11-24,198.2,208.18,198.2,204.62,476278
2021-11-25,208.2,209.35,202.37,203.15,284628
2021-11-26,203.06,203.78,199.28,203.06,162473
2021-11-29,200.7,205.2,200.45,204.93,192364
2021-11-30,205.18,205.7,198.2,198.2,230146
2021-12-01,203.22,205.04,198.31,200.76,192486
2021-12-02,200.8,204.1,199.51,202.95,175310
2021-12-03,203.7,213.0,203.5,209.65,340300
2021-12-06,211.2,215.2,209.2,212.5,288787
2021-12-07,215.2,219.85,213.35,214.2,308904
2021-12-08,214.21,224.71,211.48,224.2,397869
2021-12-09,225.2,235.16,222.88,231.2,472970
2021-12-10,228.92,231.1,224.7,227.2,332275
2021-12-13,232.2,237.41,229.2,230.18,355350
2021-12-14,229.2,233.2,226.41,230.2,225574
2021-12-15,228.3,229.11,223.2,224.0,263568
2021-12-16,224.5,225.3,217.25,223.7,289712
2021-12-17,222.2,222.2,215.06,215.36,254835
2021-12-20,215.36,219.67,215.36,216.2,188827
2021-12-21,216.2,217.7,209.2,211.85,234542
2021-12-22,212.7,213.7,210.69,212.32,151998
2021-12-23,213.53,219.66,209.2,217.21,282051
2021-12-24,217.31,225.51,217.31,222.14,289429
2021-12-27,219.1,219.7,213.2,216.41,184054
2021-12-28,216.5,219.78,215.7,217.78,143682
2021-12-29,217.78,217.78,204.3,205.9,349759
2021-12-30,205.27,207.7,203.71,205.7,264769
2021-12-31,205.71,206.0,200.81,202.86,240437
2022-01-04,202.86,204.08,198.28,203.76,201787
2022-01-05,203.02,207.48,201.23,203.95,205622
2022-01-06,203.52,206.2,198.34,199.68,197643
2022-01-07,199.67,200.7,196.72,197.86,168682
2022-01-10,195.94,197.83,190.32,195.16,208423
2022-01-11,194.7,196.55,193.25,193.56,131623
2022-01-12,195.21,198.29,194.42,198.12,178943
2022-01-13,199.2,199.24,188.2,189.1,267623
2022-01-14,187.21,190.54,186.7,187.4,136468
2022-01-17,186.98,189.2,183.7,189.04,169362
2022-01-18,189.0,194.18,186.51,191.69,184749
2022-01-19,194.53,194.53,188.48,191.0,144019
2022-01-20,191.0,194.2,188.55,193.42,194686
2022-01-21,193.2,198.92,191.42,197.46,239747
2022-01-24,196.2,198.13,193.4,195.27,138009
2022-01-25,193.75,195.2,188.2,188.56,155582
2022-01-26,188.3,191.96,182.43,186.25,215095
2022-01-27,187.2,191.46,183.37,183.6,209923
2022-01-28,184.19,185.5,178.2,178.58,257815
2022-02-07,180.2,183.06,174.88,175.82,248080
2022-02-08,175.85,176.53,165.1,170.2,304517
2022-02-09,169.2,176.5,169.2,176.18,237421
2022-02-10,176.18,176.7,171.31,173.24,168743
2022-02-11,172.7,178.83,171.55,174.47,273749
2022-02-14,172.2,179.4,171.7,178.21,190316
2022-02-15,179.0,180.56,177.0,180.0,177390
2022-02-16,180.02,180.83,178.16,179.61,119085
2022-02-17,180.08,180.36,177.02,177.64,130546
2022-02-18,177.2,179.58,175.65,179.2,116144
2022-02-21,179.91,184.16,178.0,179.4,151926
2022-02-22,178.01,178.13,172.05,173.6,193677
2022-02-23,173.47,176.78,172.23,176.4,147973
2022-02-24,174.2,175.2,167.5,168.89,259610
2022-02-25,170.19,173.17,170.19,170.68,136664
2022-02-28,171.2,171.7,167.2,170.2,143093
2022-03-01,170.3,174.09,170.26,173.39,200285
2022-03-02,171.5,171.61,168.6,169.4,150165
2022-03-03,169.97,170.4,162.2,162.27,312889
2022-03-04,160.18,161.59,156.08,156.57,312930
2022-03-07,154.45,154.45,145.45,146.2,477389
2022-03-08,150.19,151.7,145.47,146.45,333507
2022-03-09,147.2,147.93,137.0,143.08,399219
2022-03-10,148.19,152.44,146.19,152.35,417740
2022-03-11,149.2,152.75,147.43,151.97,257971
2022-03-14,149.19,149.79,146.47,146.47,181403
2022-03-15,143.2,144.98,136.9,137.35,312945
2022-03-16,143.2,145.75,135.34,145.0,349000
2022-03-17,148.7,152.06,146.2,148.44,348292
2022-03-18,147.2,149.28,145.2,148.1,185857
2022-03-21,149.95,149.98,145.21,145.91,171054
2022-03-22,145.9,147.5,144.2,144.5,122905
